"Customer ID","rfm_segment","r_score","f_score","m_score"
17339.0,"312",3,1,2
16175.0,"344",3,4,4
13130.0,"311",3,1,1
13122.0,"333",3,3,3
12461.0,"323",3,2,3
13210.0,"322",3,2,2
15071.0,"334",3,3,4
16828.0,"311",3,1,1
18093.0,"335",3,3,5
13889.0,"344",3,4,4
15488.0,"312",3,1,2
15885.0,"344",3,4,4
18222.0,"322",3,2,2
15653.0,"313",3,1,3
13244.0,"321",3,2,1
13330.0,"344",3,4,4
13848.0,"315",3,1,5
16031.0,"342",3,4,2
13249.0,"324",3,2,4
14223.0,"333",3,3,3
15400.0,"324",3,2,4
15198.0,"322",3,2,2
12592.0,"343",3,4,3
12535.0,"323",3,2,3
13441.0,"333",3,3,3
16027.0,"324",3,2,4
14414.0,"344",3,4,4
16309.0,"333",3,3,3
14210.0,"355",3,5,5
16723.0,"344",3,4,4
15652.0,"344",3,4,4
14628.0,"344",3,4,4
14837.0,"355",3,5,5
12635.0,"345",3,4,5
15035.0,"321",3,2,1
15636.0,"334",3,3,4
16384.0,"344",3,4,4
15939.0,"345",3,4,5
13124.0,"355",3,5,5
14212.0,"324",3,2,4
13372.0,"322",3,2,2
18255.0,"322",3,2,2
16796.0,"322",3,2,2
13611.0,"355",3,5,5
12965.0,"343",3,4,3
18215.0,"344",3,4,4
14307.0,"355",3,5,5
15980.0,"345",3,4,5
16209.0,"335",3,3,5
12884.0,"312",3,1,2
16141.0,"333",3,3,3
17919.0,"334",3,3,4
12924.0,"334",3,3,4
17433.0,"342",3,4,2
16475.0,"322",3,2,2
15996.0,"354",3,5,4
15673.0,"355",3,5,5
14500.0,"312",3,1,2
14276.0,"344",3,4,4
13850.0,"344",3,4,4
16451.0,"333",3,3,3
16098.0,"345",3,4,5
15216.0,"322",3,2,2
15343.0,"322",3,2,2
14753.0,"333",3,3,3
16036.0,"344",3,4,4
18251.0,"345",3,4,5
16959.0,"311",3,1,1
14163.0,"334",3,3,4
16229.0,"344",3,4,4
17640.0,"335",3,3,5
12756.0,"311",3,1,1
18173.0,"334",3,3,4
14660.0,"322",3,2,2
16745.0,"355",3,5,5
17347.0,"311",3,1,1
17033.0,"334",3,3,4
13877.0,"322",3,2,2
13931.0,"355",3,5,5
17333.0,"322",3,2,2
16048.0,"333",3,3,3
13539.0,"344",3,4,4
14915.0,"344",3,4,4
13518.0,"333",3,3,3
13662.0,"344",3,4,4
17786.0,"332",3,3,2
17047.0,"344",3,4,4
14894.0,"334",3,3,4
15466.0,"354",3,5,4
12722.0,"333",3,3,3
17898.0,"332",3,3,2
17846.0,"314",3,1,4
15417.0,"322",3,2,2
14105.0,"355",3,5,5
15122.0,"355",3,5,5
17594.0,"344",3,4,4
14420.0,"344",3,4,4
12616.0,"333",3,3,3
15205.0,"323",3,2,3
14177.0,"354",3,5,4
13141.0,"355",3,5,5
16709.0,"355",3,5,5
16108.0,"344",3,4,4
12434.0,"333",3,3,3
12513.0,"323",3,2,3
15099.0,"322",3,2,2
14124.0,"312",3,1,2
15975.0,"322",3,2,2
13563.0,"333",3,3,3
15410.0,"345",3,4,5
12871.0,"323",3,2,3
15523.0,"355",3,5,5
15947.0,"324",3,2,4
13067.0,"322",3,2,2
17802.0,"355",3,5,5
13334.0,"355",3,5,5
16370.0,"354",3,5,4
18094.0,"345",3,4,5
12379.0,"344",3,4,4
17058.0,"333",3,3,3
13325.0,"313",3,1,3
16080.0,"322",3,2,2
13562.0,"355",3,5,5
18232.0,"332",3,3,2
16906.0,"354",3,5,4
12527.0,"323",3,2,3
13774.0,"322",3,2,2
12497.0,"335",3,3,5
12752.0,"335",3,3,5
15504.0,"332",3,3,2
15675.0,"322",3,2,2
13228.0,"312",3,1,2
17628.0,"311",3,1,1
13375.0,"334",3,3,4
18017.0,"313",3,1,3
15764.0,"355",3,5,5
16527.0,"334",3,3,4
16211.0,"323",3,2,3
16428.0,"343",3,4,3
17848.0,"345",3,4,5
14236.0,"334",3,3,4
15341.0,"324",3,2,4
16215.0,"311",3,1,1
16624.0,"333",3,3,3
16777.0,"344",3,4,4
16584.0,"345",3,4,5
15026.0,"343",3,4,3
13356.0,"333",3,3,3
13038.0,"323",3,2,3
16928.0,"355",3,5,5
17873.0,"355",3,5,5
12435.0,"345",3,4,5
12390.0,"322",3,2,2
15888.0,"332",3,3,2
12701.0,"344",3,4,4
13908.0,"344",3,4,4
17415.0,"312",3,1,2
13946.0,"334",3,3,4
12604.0,"321",3,2,1
12550.0,"333",3,3,3
16627.0,"322",3,2,2
17475.0,"311",3,1,1
17731.0,"344",3,4,4
13959.0,"343",3,4,3
14951.0,"322",3,2,2
12520.0,"344",3,4,4
14887.0,"314",3,1,4
15433.0,"332",3,3,2
13529.0,"312",3,1,2
15810.0,"354",3,5,4
15201.0,"344",3,4,4
16213.0,"311",3,1,1
15603.0,"311",3,1,1
12409.0,"355",3,5,5
17460.0,"344",3,4,4
16735.0,"355",3,5,5
12854.0,"355",3,5,5
17027.0,"354",3,5,4
12739.0,"344",3,4,4
13486.0,"333",3,3,3
15067.0,"345",3,4,5
14038.0,"345",3,4,5
13220.0,"334",3,3,4
16236.0,"322",3,2,2
17311.0,"345",3,4,5
12930.0,"322",3,2,2
17079.0,"311",3,1,1
12609.0,"345",3,4,5
14854.0,"355",3,5,5
17037.0,"344",3,4,4
12425.0,"344",3,4,4
16715.0,"323",3,2,3
16984.0,"355",3,5,5
12516.0,"334",3,3,4
12995.0,"311",3,1,1
15744.0,"311",3,1,1
13127.0,"311",3,1,1
17388.0,"334",3,3,4
15075.0,"323",3,2,3
18189.0,"344",3,4,4
16978.0,"333",3,3,3
14014.0,"334",3,3,4
14880.0,"333",3,3,3
13336.0,"333",3,3,3
14652.0,"321",3,2,1
15475.0,"322",3,2,2
15978.0,"345",3,4,5
16485.0,"344",3,4,4
16872.0,"324",3,2,4
15549.0,"344",3,4,4
16689.0,"312",3,1,2
16480.0,"333",3,3,3
13787.0,"343",3,4,3
17498.0,"322",3,2,2
14561.0,"333",3,3,3
15799.0,"344",3,4,4
14152.0,"344",3,4,4
15312.0,"345",3,4,5
12348.0,"334",3,3,4
18155.0,"322",3,2,2
12545.0,"333",3,3,3
17154.0,"322",3,2,2
16594.0,"331",3,3,1
14757.0,"322",3,2,2
16342.0,"312",3,1,2
16198.0,"323",3,2,3
15366.0,"344",3,4,4
13670.0,"322",3,2,2
18066.0,"334",3,3,4
14806.0,"322",3,2,2
12823.0,"325",3,2,5
13390.0,"312",3,1,2
15626.0,"343",3,4,3
16603.0,"322",3,2,2
12412.0,"344",3,4,4
13927.0,"333",3,3,3
17172.0,"333",3,3,3
16383.0,"355",3,5,5
14908.0,"312",3,1,2
13233.0,"333",3,3,3
17674.0,"323",3,2,3
13639.0,"334",3,3,4
15958.0,"332",3,3,2
16778.0,"311",3,1,1
15243.0,"333",3,3,3
16468.0,"333",3,3,3
13434.0,"324",3,2,4
13866.0,"311",3,1,1
14473.0,"311",3,1,1
17997.0,"344",3,4,4
15154.0,"354",3,5,4
13405.0,"334",3,3,4
13514.0,"323",3,2,3
14272.0,"333",3,3,3
17788.0,"313",3,1,3
17480.0,"333",3,3,3
16629.0,"332",3,3,2
14818.0,"343",3,4,3
16573.0,"333",3,3,3
17061.0,"345",3,4,5
17805.0,"313",3,1,3
18278.0,"322",3,2,2
12987.0,"334",3,3,4
16266.0,"344",3,4,4
14101.0,"345",3,4,5
13555.0,"355",3,5,5
17656.0,"344",3,4,4
13979.0,"355",3,5,5
16181.0,"312",3,1,2
17591.0,"354",3,5,4
12579.0,"322",3,2,2
13016.0,"333",3,3,3
15674.0,"355",3,5,5
12455.0,"355",3,5,5
16122.0,"333",3,3,3
15827.0,"355",3,5,5
17002.0,"344",3,4,4
13134.0,"344",3,4,4
14934.0,"354",3,5,4
12566.0,"322",3,2,2
17370.0,"322",3,2,2
13397.0,"345",3,4,5
16681.0,"334",3,3,4
16493.0,"344",3,4,4
13515.0,"334",3,3,4
14609.0,"314",3,1,4
14978.0,"355",3,5,5
15348.0,"311",3,1,1
16182.0,"335",3,3,5
18242.0,"345",3,4,5
18265.0,"333",3,3,3
13901.0,"355",3,5,5
16321.0,"322",3,2,2
16281.0,"335",3,3,5
17950.0,"354",3,5,4
13321.0,"312",3,1,2
12393.0,"344",3,4,4
15036.0,"342",3,4,2
14947.0,"333",3,3,3
13061.0,"311",3,1,1
17783.0,"342",3,4,2
17513.0,"323",3,2,3
18235.0,"344",3,4,4
13741.0,"323",3,2,3
17894.0,"354",3,5,4
16650.0,"344",3,4,4
18192.0,"333",3,3,3
14475.0,"333",3,3,3
15030.0,"324",3,2,4
17819.0,"345",3,4,5
17427.0,"311",3,1,1
15175.0,"321",3,2,1
12372.0,"334",3,3,4
13886.0,"311",3,1,1
13354.0,"333",3,3,3
13503.0,"354",3,5,4
16574.0,"344",3,4,4
16589.0,"333",3,3,3
12458.0,"344",3,4,4
14305.0,"344",3,4,4
12728.0,"333",3,3,3
14681.0,"323",3,2,3
12718.0,"321",3,2,1
18204.0,"354",3,5,4
15062.0,"344",3,4,4
16233.0,"344",3,4,4
17905.0,"344",3,4,4
17572.0,"323",3,2,3
14409.0,"345",3,4,5
16268.0,"333",3,3,3
14916.0,"345",3,4,5
12822.0,"333",3,3,3
13092.0,"344",3,4,4
15593.0,"311",3,1,1
13972.0,"311",3,1,1
13764.0,"355",3,5,5
13095.0,"311",3,1,1
14164.0,"324",3,2,4
17376.0,"332",3,3,2
13320.0,"344",3,4,4
17506.0,"312",3,1,2
12694.0,"344",3,4,4
13347.0,"312",3,1,2
15185.0,"322",3,2,2
15834.0,"355",3,5,5
16404.0,"322",3,2,2
18008.0,"345",3,4,5
12842.0,"334",3,3,4
16613.0,"323",3,2,3
16591.0,"311",3,1,1
16693.0,"344",3,4,4
15774.0,"344",3,4,4
15164.0,"354",3,5,4
15579.0,"344",3,4,4
14970.0,"345",3,4,5
16667.0,"332",3,3,2
14193.0,"334",3,3,4
13344.0,"344",3,4,4
12886.0,"344",3,4,4
13635.0,"345",3,4,5
18116.0,"354",3,5,4
13505.0,"355",3,5,5
16774.0,"344",3,4,4
12637.0,"355",3,5,5
13431.0,"345",3,4,5
15299.0,"325",3,2,5
15930.0,"322",3,2,2
16183.0,"333",3,3,3
14651.0,"354",3,5,4
16441.0,"343",3,4,3
12413.0,"333",3,3,3
15241.0,"355",3,5,5
13364.0,"321",3,2,1
13801.0,"322",3,2,2
16881.0,"312",3,1,2
16882.0,"333",3,3,3
16556.0,"355",3,5,5
15255.0,"355",3,5,5
14184.0,"322",3,2,2
15339.0,"354",3,5,4
13351.0,"322",3,2,2
15739.0,"312",3,1,2
15228.0,"355",3,5,5
15181.0,"323",3,2,3
13792.0,"322",3,2,2
17667.0,"355",3,5,5
12512.0,"321",3,2,1
17957.0,"321",3,2,1
13552.0,"355",3,5,5
16374.0,"354",3,5,4
15276.0,"353",3,5,3
18053.0,"322",3,2,2
13989.0,"344",3,4,4
16059.0,"355",3,5,5
15127.0,"323",3,2,3
16106.0,"311",3,1,1
13483.0,"311",3,1,1
12843.0,"355",3,5,5
15757.0,"355",3,5,5
15730.0,"344",3,4,4
17382.0,"323",3,2,3
17483.0,"323",3,2,3
15244.0,"333",3,3,3
12789.0,"312",3,1,2
16040.0,"344",3,4,4
17222.0,"344",3,4,4
16803.0,"322",3,2,2
13947.0,"311",3,1,1
16758.0,"322",3,2,2
15048.0,"342",3,4,2
17647.0,"312",3,1,2
14054.0,"311",3,1,1
14396.0,"354",3,5,4
15762.0,"322",3,2,2
18033.0,"321",3,2,1
13845.0,"312",3,1,2
15837.0,"333",3,3,3
15416.0,"355",3,5,5
13177.0,"322",3,2,2
14538.0,"334",3,3,4
14317.0,"322",3,2,2
13602.0,"333",3,3,3
16895.0,"343",3,4,3
13591.0,"344",3,4,4
15315.0,"332",3,3,2
15306.0,"345",3,4,5
15518.0,"355",3,5,5
13504.0,"322",3,2,2
14819.0,"332",3,3,2
16316.0,"355",3,5,5
15264.0,"333",3,3,3
16432.0,"312",3,1,2
13771.0,"355",3,5,5
12939.0,"345",3,4,5
14518.0,"311",3,1,1
13049.0,"324",3,2,4
15937.0,"311",3,1,1
12923.0,"333",3,3,3
13023.0,"334",3,3,4
15766.0,"323",3,2,3
15300.0,"322",3,2,2
13348.0,"311",3,1,1
16842.0,"334",3,3,4
16184.0,"333",3,3,3
16909.0,"322",3,2,2
16462.0,"311",3,1,1
16160.0,"323",3,2,3
15841.0,"344",3,4,4
13279.0,"311",3,1,1
17921.0,"354",3,5,4
13055.0,"344",3,4,4
16875.0,"355",3,5,5
13317.0,"355",3,5,5
12703.0,"343",3,4,3
14333.0,"322",3,2,2
18194.0,"325",3,2,5
14501.0,"311",3,1,1
14557.0,"321",3,2,1
15322.0,"344",3,4,4
12394.0,"324",3,2,4
17030.0,"311",3,1,1
12420.0,"323",3,2,3
14792.0,"311",3,1,1
14462.0,"354",3,5,4
12519.0,"333",3,3,3
16477.0,"355",3,5,5
14067.0,"332",3,3,2
13876.0,"311",3,1,1
14844.0,"355",3,5,5
12740.0,"322",3,2,2
13806.0,"311",3,1,1
13169.0,"323",3,2,3
16455.0,"355",3,5,5
15815.0,"334",3,3,4
13276.0,"354",3,5,4
13419.0,"311",3,1,1
15874.0,"355",3,5,5
13689.0,"314",3,1,4
12885.0,"333",3,3,3
16354.0,"343",3,4,3
14029.0,"312",3,1,2
13763.0,"335",3,3,5
12492.0,"333",3,3,3
18136.0,"344",3,4,4
16104.0,"354",3,5,4
13259.0,"354",3,5,4
16248.0,"311",3,1,1
16595.0,"354",3,5,4
13260.0,"312",3,1,2
15756.0,"352",3,5,2
18088.0,"331",3,3,1
16685.0,"332",3,3,2
13193.0,"321",3,2,1
16518.0,"333",3,3,3
14801.0,"331",3,3,1
16380.0,"324",3,2,4
14514.0,"355",3,5,5
16921.0,"342",3,4,2
15193.0,"322",3,2,2
14027.0,"311",3,1,1
17025.0,"334",3,3,4
16179.0,"311",3,1,1
17648.0,"344",3,4,4
15304.0,"323",3,2,3
13373.0,"355",3,5,5
13473.0,"334",3,3,4
14665.0,"344",3,4,4
14128.0,"333",3,3,3
18169.0,"311",3,1,1
18126.0,"331",3,3,1
16982.0,"322",3,2,2
16395.0,"355",3,5,5
16776.0,"343",3,4,3
16385.0,"343",3,4,3
17214.0,"343",3,4,3
14201.0,"333",3,3,3
15211.0,"334",3,3,4
13980.0,"333",3,3,3
14451.0,"355",3,5,5
15128.0,"344",3,4,4
15553.0,"332",3,3,2
15886.0,"333",3,3,3
17284.0,"354",3,5,4
13224.0,"344",3,4,4
14529.0,"353",3,5,3
13666.0,"321",3,2,1
17589.0,"355",3,5,5
14356.0,"333",3,3,3
16861.0,"333",3,3,3
16136.0,"333",3,3,3
12772.0,"333",3,3,3
14857.0,"355",3,5,5
13283.0,"322",3,2,2
15706.0,"333",3,3,3
13517.0,"344",3,4,4
17620.0,"311",3,1,1
12530.0,"345",3,4,5
12824.0,"322",3,2,2
16086.0,"345",3,4,5
17863.0,"355",3,5,5
13627.0,"344",3,4,4
16120.0,"345",3,4,5
16171.0,"311",3,1,1
13690.0,"311",3,1,1
12836.0,"355",3,5,5
15199.0,"335",3,3,5
14535.0,"355",3,5,5
14959.0,"333",3,3,3
13359.0,"333",3,3,3
17489.0,"322",3,2,2
15840.0,"322",3,2,2
15281.0,"355",3,5,5
18171.0,"344",3,4,4
15421.0,"355",3,5,5
13208.0,"354",3,5,4
14541.0,"354",3,5,4
12908.0,"314",3,1,4
17064.0,"333",3,3,3
13520.0,"355",3,5,5
17913.0,"355",3,5,5
13842.0,"355",3,5,5
14642.0,"311",3,1,1
12602.0,"311",3,1,1
17190.0,"354",3,5,4
12633.0,"355",3,5,5
14761.0,"322",3,2,2
16203.0,"343",3,4,3
15831.0,"333",3,3,3
16753.0,"321",3,2,1
14852.0,"355",3,5,5
13865.0,"322",3,2,2
12457.0,"344",3,4,4
13464.0,"345",3,4,5
18277.0,"333",3,3,3
14775.0,"344",3,4,4
12607.0,"451",4,5,1
12667.0,"423",4,2,3
13930.0,"422",4,2,2
17724.0,"433",4,3,3
14537.0,"423",4,2,3
17279.0,"411",4,1,1
13487.0,"433",4,3,3
12612.0,"423",4,2,3
17509.0,"455",4,5,5
16770.0,"454",4,5,4
13035.0,"434",4,3,4
12876.0,"445",4,4,5
13827.0,"442",4,4,2
12446.0,"433",4,3,3
16121.0,"454",4,5,4
15272.0,"454",4,5,4
14421.0,"444",4,4,4
15606.0,"445",4,4,5
14624.0,"433",4,3,3
12631.0,"455",4,5,5
14975.0,"422",4,2,2
15367.0,"455",4,5,5
16773.0,"432",4,3,2
16430.0,"423",4,2,3
17181.0,"422",4,2,2
16793.0,"411",4,1,1
13911.0,"455",4,5,5
18160.0,"433",4,3,3
17614.0,"442",4,4,2
13858.0,"411",4,1,1
14555.0,"444",4,4,4
14976.0,"433",4,3,3
16224.0,"444",4,4,4
16239.0,"424",4,2,4
16950.0,"445",4,4,5
14089.0,"411",4,1,1
13213.0,"455",4,5,5
17771.0,"432",4,3,2
16413.0,"432",4,3,2
14937.0,"424",4,2,4
16081.0,"455",4,5,5
13006.0,"411",4,1,1
17986.0,"411",4,1,1
17180.0,"454",4,5,4
17892.0,"421",4,2,1
13814.0,"444",4,4,4
16206.0,"454",4,5,4
16674.0,"442",4,4,2
15440.0,"432",4,3,2
13878.0,"444",4,4,4
13034.0,"433",4,3,3
15994.0,"444",4,4,4
16934.0,"444",4,4,4
14780.0,"422",4,2,2
15545.0,"442",4,4,2
16052.0,"422",4,2,2
13760.0,"444",4,4,4
13875.0,"455",4,5,5
12475.0,"433",4,3,3
14443.0,"444",4,4,4
16542.0,"411",4,1,1
15091.0,"433",4,3,3
16652.0,"455",4,5,5
18042.0,"422",4,2,2
16563.0,"445",4,4,5
17201.0,"454",4,5,4
17520.0,"422",4,2,2
13750.0,"445",4,4,5
15012.0,"453",4,5,3
17527.0,"433",4,3,3
17734.0,"444",4,4,4
13923.0,"422",4,2,2
16412.0,"443",4,4,3
17205.0,"423",4,2,3
17534.0,"444",4,4,4
15335.0,"421",4,2,1
16737.0,"413",4,1,3
13015.0,"455",4,5,5
14211.0,"455",4,5,5
17206.0,"411",4,1,1
17785.0,"432",4,3,2
16932.0,"442",4,4,2
16363.0,"411",4,1,1
14830.0,"431",4,3,1
16389.0,"424",4,2,4
12794.0,"433",4,3,3
17612.0,"455",4,5,5
13265.0,"444",4,4,4
14841.0,"455",4,5,5
12454.0,"435",4,3,5
17244.0,"444",4,4,4
13919.0,"444",4,4,4
17679.0,"445",4,4,5
15505.0,"445",4,4,5
15637.0,"433",4,3,3
16848.0,"444",4,4,4
15678.0,"444",4,4,4
14015.0,"423",4,2,3
16249.0,"434",4,3,4
13594.0,"422",4,2,2
14798.0,"433",4,3,3
16140.0,"434",4,3,4
15327.0,"411",4,1,1
14861.0,"444",4,4,4
17262.0,"424",4,2,4
16515.0,"455",4,5,5
12611.0,"434",4,3,4
16940.0,"455",4,5,5
13637.0,"443",4,4,3
12679.0,"433",4,3,3
16734.0,"433",4,3,3
15140.0,"445",4,4,5
16730.0,"443",4,4,3
12863.0,"434",4,3,4
15604.0,"421",4,2,1
12759.0,"455",4,5,5
13805.0,"413",4,1,3
14639.0,"455",4,5,5
12360.0,"455",4,5,5
14381.0,"443",4,4,3
13491.0,"455",4,5,5
16123.0,"412",4,1,2
17148.0,"411",4,1,1
14229.0,"444",4,4,4
17973.0,"412",4,1,2
15610.0,"411",4,1,1
15853.0,"421",4,2,1
13849.0,"455",4,5,5
17934.0,"433",4,3,3
12744.0,"455",4,5,5
16621.0,"423",4,2,3
16131.0,"455",4,5,5
18019.0,"411",4,1,1
16470.0,"454",4,5,4
14107.0,"455",4,5,5
15220.0,"444",4,4,4
12596.0,"423",4,2,3
14273.0,"422",4,2,2
14306.0,"435",4,3,5
15826.0,"444",4,4,4
17462.0,"423",4,2,3
14257.0,"455",4,5,5
14175.0,"455",4,5,5
13422.0,"444",4,4,4
16826.0,"422",4,2,2
17824.0,"412",4,1,2
14488.0,"433",4,3,3
12370.0,"455",4,5,5
15803.0,"434",4,3,4
15006.0,"453",4,5,3
14776.0,"455",4,5,5
14799.0,"422",4,2,2
16170.0,"455",4,5,5
13669.0,"412",4,1,2
16260.0,"423",4,2,3
15301.0,"455",4,5,5
14261.0,"433",4,3,3
14638.0,"412",4,1,2
17354.0,"445",4,4,5
17007.0,"433",4,3,3
15664.0,"434",4,3,4
17764.0,"444",4,4,4
14631.0,"444",4,4,4
13245.0,"433",4,3,3
15754.0,"445",4,4,5
14923.0,"433",4,3,3
18149.0,"444",4,4,4
14495.0,"411",4,1,1
16593.0,"443",4,4,3
18252.0,"444",4,4,4
16177.0,"444",4,4,4
12556.0,"443",4,4,3
16099.0,"434",4,3,4
13366.0,"411",4,1,1
15587.0,"414",4,1,4
16846.0,"433",4,3,3
13761.0,"444",4,4,4
15807.0,"444",4,4,4
14484.0,"433",4,3,3
14427.0,"434",4,3,4
13897.0,"433",4,3,3
14585.0,"443",4,4,3
13573.0,"443",4,4,3
15565.0,"411",4,1,1
15129.0,"455",4,5,5
17125.0,"432",4,3,2
15121.0,"422",4,2,2
17420.0,"433",4,3,3
13519.0,"422",4,2,2
17571.0,"454",4,5,4
13136.0,"455",4,5,5
17169.0,"443",4,4,3
16394.0,"444",4,4,4
15620.0,"444",4,4,4
17603.0,"441",4,4,1
18228.0,"423",4,2,3
17092.0,"455",4,5,5
13917.0,"422",4,2,2
13725.0,"444",4,4,4
12407.0,"444",4,4,4
16153.0,"455",4,5,5
16497.0,"455",4,5,5
12403.0,"413",4,1,3
14967.0,"424",4,2,4
15286.0,"411",4,1,1
17832.0,"431",4,3,1
13918.0,"424",4,2,4
16918.0,"455",4,5,5
17940.0,"435",4,3,5
14147.0,"424",4,2,4
13157.0,"455",4,5,5
15321.0,"455",4,5,5
15728.0,"412",4,1,2
15740.0,"411",4,1,1
13974.0,"433",4,3,3
15819.0,"455",4,5,5
15677.0,"434",4,3,4
17361.0,"433",4,3,3
16768.0,"444",4,4,4
16007.0,"455",4,5,5
15000.0,"442",4,4,2
14800.0,"455",4,5,5
16017.0,"444",4,4,4
16686.0,"455",4,5,5
13598.0,"443",4,4,3
14731.0,"432",4,3,2
17111.0,"432",4,3,2
14504.0,"443",4,4,3
17836.0,"421",4,2,1
15592.0,"422",4,2,2
14312.0,"445",4,4,5
15277.0,"422",4,2,2
14019.0,"434",4,3,4
16491.0,"444",4,4,4
17186.0,"411",4,1,1
16742.0,"444",4,4,4
12546.0,"433",4,3,3
14145.0,"425",4,2,5
15142.0,"444",4,4,4
17344.0,"432",4,3,2
18240.0,"412",4,1,2
14997.0,"433",4,3,3
14139.0,"433",4,3,3
12463.0,"444",4,4,4
14952.0,"455",4,5,5
16444.0,"455",4,5,5
15801.0,"433",4,3,3
12940.0,"443",4,4,3
17004.0,"434",4,3,4
15806.0,"423",4,2,3
16728.0,"453",4,5,3
15068.0,"453",4,5,3
13165.0,"434",4,3,4
15844.0,"411",4,1,1
13176.0,"432",4,3,2
16023.0,"443",4,4,3
17317.0,"414",4,1,4
13652.0,"444",4,4,4
13481.0,"455",4,5,5
12398.0,"444",4,4,4
14001.0,"445",4,4,5
18147.0,"411",4,1,1
16708.0,"423",4,2,3
18045.0,"431",4,3,1
13340.0,"455",4,5,5
17917.0,"442",4,4,2
16258.0,"455",4,5,5
13182.0,"411",4,1,1
17024.0,"411",4,1,1
17928.0,"422",4,2,2
15158.0,"412",4,1,2
16110.0,"454",4,5,4
15656.0,"433",4,3,3
16056.0,"433",4,3,3
18079.0,"445",4,4,5
15630.0,"444",4,4,4
15836.0,"411",4,1,1
14341.0,"455",4,5,5
17423.0,"433",4,3,3
13601.0,"453",4,5,3
16225.0,"454",4,5,4
15240.0,"455",4,5,5
12812.0,"411",4,1,1
12371.0,"445",4,4,5
15516.0,"411",4,1,1
16071.0,"433",4,3,3
16208.0,"455",4,5,5
16454.0,"411",4,1,1
14754.0,"444",4,4,4
16188.0,"433",4,3,3
12879.0,"412",4,1,2
15215.0,"444",4,4,4
17712.0,"422",4,2,2
16418.0,"443",4,4,3
17470.0,"444",4,4,4
16750.0,"443",4,4,3
14598.0,"441",4,4,1
15320.0,"422",4,2,2
16415.0,"443",4,4,3
12448.0,"422",4,2,2
12456.0,"445",4,4,5
13107.0,"455",4,5,5
17175.0,"434",4,3,4
14690.0,"443",4,4,3
15835.0,"433",4,3,3
15821.0,"432",4,3,2
15990.0,"444",4,4,4
16345.0,"444",4,4,4
16325.0,"445",4,4,5
15296.0,"455",4,5,5
14379.0,"444",4,4,4
17895.0,"411",4,1,1
13416.0,"423",4,2,3
15659.0,"422",4,2,2
14233.0,"434",4,3,4
15791.0,"445",4,4,5
14764.0,"411",4,1,1
15786.0,"455",4,5,5
17672.0,"455",4,5,5
16690.0,"422",4,2,2
17684.0,"411",4,1,1
17878.0,"444",4,4,4
14752.0,"412",4,1,2
17414.0,"424",4,2,4
14474.0,"444",4,4,4
17459.0,"443",4,4,3
16847.0,"423",4,2,3
16026.0,"421",4,2,1
17545.0,"454",4,5,4
13791.0,"423",4,2,3
14004.0,"455",4,5,5
14239.0,"455",4,5,5
15038.0,"454",4,5,4
12430.0,"411",4,1,1
18261.0,"422",4,2,2
14357.0,"431",4,3,1
13654.0,"455",4,5,5
13538.0,"445",4,4,5
15288.0,"445",4,4,5
14716.0,"442",4,4,2
16680.0,"423",4,2,3
15469.0,"433",4,3,3
15014.0,"422",4,2,2
17669.0,"445",4,4,5
16843.0,"455",4,5,5
18287.0,"445",4,4,5
14218.0,"411",4,1,1
15096.0,"411",4,1,1
12432.0,"445",4,4,5
14498.0,"455",4,5,5
17552.0,"445",4,4,5
17418.0,"433",4,3,3
12678.0,"455",4,5,5
16102.0,"434",4,3,4
14221.0,"455",4,5,5
12895.0,"422",4,2,2
13812.0,"422",4,2,2
17837.0,"444",4,4,4
17272.0,"444",4,4,4
17839.0,"432",4,3,2
15708.0,"455",4,5,5
16235.0,"444",4,4,4
15370.0,"445",4,4,5
16601.0,"433",4,3,3
14810.0,"454",4,5,4
15860.0,"454",4,5,4
15059.0,"455",4,5,5
17372.0,"455",4,5,5
17018.0,"424",4,2,4
13278.0,"444",4,4,4
14582.0,"411",4,1,1
13566.0,"454",4,5,4
14179.0,"443",4,4,3
17255.0,"453",4,5,3
17609.0,"454",4,5,4
13524.0,"423",4,2,3
14077.0,"433",4,3,3
14040.0,"455",4,5,5
15865.0,"444",4,4,4
15748.0,"423",4,2,3
16049.0,"454",4,5,4
13617.0,"444",4,4,4
17447.0,"422",4,2,2
15478.0,"434",4,3,4
13421.0,"455",4,5,5
17213.0,"455",4,5,5
15376.0,"444",4,4,4
14158.0,"432",4,3,2
15385.0,"423",4,2,3
17373.0,"443",4,4,3
17796.0,"454",4,5,4
14295.0,"434",4,3,4
18067.0,"422",4,2,2
16190.0,"444",4,4,4
15669.0,"423",4,2,3
13607.0,"443",4,4,3
12581.0,"411",4,1,1
15360.0,"412",4,1,2
13103.0,"423",4,2,3
16836.0,"433",4,3,3
12571.0,"422",4,2,2
13813.0,"444",4,4,4
15667.0,"412",4,1,2
15752.0,"455",4,5,5
13186.0,"444",4,4,4
13544.0,"453",4,5,3
14808.0,"454",4,5,4
17951.0,"424",4,2,4
12909.0,"445",4,4,5
13145.0,"414",4,1,4
14738.0,"444",4,4,4
16969.0,"433",4,3,3
15974.0,"445",4,4,5
16127.0,"433",4,3,3
17396.0,"435",4,3,5
16018.0,"433",4,3,3
14167.0,"444",4,4,4
18257.0,"455",4,5,5
12588.0,"433",4,3,3
12522.0,"411",4,1,1
13982.0,"455",4,5,5
17733.0,"423",4,2,3
13461.0,"435",4,3,5
