"Customer ID","cohort_month","Country","Number of unique Invoice","recency","frequency","monetary","r_score","f_score","m_score"
13705.0,2010-03-01 00:00:00.000,United Kingdom,7,"7 days 00:18:00",84,2035.33,5,4,4
16038.0,2011-05-01 00:00:00.000,United Kingdom,4,"7 days 00:10:00",28,454.33,5,2,2
16759.0,2011-11-01 00:00:00.000,United Kingdom,4,"7 days 00:08:00",43,772.84,5,3,3
12536.0,2011-10-01 00:00:00.000,France,5,"7 days 00:07:00",273,4106.82,5,5,5
18144.0,2009-12-01 00:00:00.000,United Kingdom,19,"7 days 00:04:00",87,5058.00,5,4,5
12587.0,2011-12-01 00:00:00.000,Finland,1,"7 days 00:03:00",4,144.00,5,1,1
15547.0,2009-12-01 00:00:00.000,United Kingdom,28,"6 days 23:58:00",1360,10140.89,5,5,5
16474.0,2011-07-01 00:00:00.000,United Kingdom,11,"6 days 23:48:00",368,1811.47,5,5,4
13560.0,2011-12-01 00:00:00.000,United Kingdom,1,"6 days 23:39:00",33,174.37,5,2,1
15123.0,2010-03-01 00:00:00.000,United Kingdom,5,"6 days 23:38:00",183,4656.17,5,5,5
12704.0,2011-06-01 00:00:00.000,Finland,10,"6 days 23:35:00",90,2220.84,5,4,4
14428.0,2011-01-01 00:00:00.000,United Kingdom,7,"6 days 23:33:00",148,1230.14,5,4,4
12695.0,2010-02-01 00:00:00.000,France,7,"6 days 23:28:00",59,1407.12,5,3,4
14594.0,2010-12-01 00:00:00.000,United Kingdom,2,"6 days 23:22:00",84,634.83,5,4,3
17221.0,2010-04-01 00:00:00.000,United Kingdom,5,"6 days 23:15:00",126,978.52,5,4,3
15539.0,2011-12-01 00:00:00.000,United Kingdom,1,"6 days 23:14:00",41,538.46,5,3,2
13780.0,2010-10-01 00:00:00.000,United Kingdom,3,"6 days 23:01:00",100,735.82,5,4,3
15769.0,2009-12-01 00:00:00.000,United Kingdom,51,"6 days 22:58:00",243,84269.38,5,5,5
17086.0,2011-10-01 00:00:00.000,United Kingdom,6,"6 days 22:56:00",96,2050.08,5,4,4
14023.0,2011-04-01 00:00:00.000,United Kingdom,2,"6 days 22:52:00",31,584.07,5,2,2
15271.0,2010-08-01 00:00:00.000,United Kingdom,26,"6 days 22:39:00",628,4639.29,5,5,5
16103.0,2010-01-01 00:00:00.000,United Kingdom,27,"6 days 22:34:00",207,6002.76,5,5,5
18055.0,2010-10-01 00:00:00.000,United Kingdom,15,"6 days 22:25:00",587,11163.52,5,5,5
14250.0,2011-09-01 00:00:00.000,United Kingdom,3,"6 days 22:20:00",111,1904.05,5,4,4
12970.0,2009-12-01 00:00:00.000,United Kingdom,10,"6 days 22:20:00",383,1524.97,5,5,4
15570.0,2010-03-01 00:00:00.000,United Kingdom,27,"6 days 22:03:00",794,9246.99,5,5,5
18245.0,2010-03-01 00:00:00.000,United Kingdom,23,"6 days 22:02:00",463,6236.23,5,5,5
12668.0,2010-01-01 00:00:00.000,Germany,12,"6 days 21:40:00",546,11380.71,5,5,5
13969.0,2010-03-01 00:00:00.000,United Kingdom,39,"6 days 21:39:00",1115,13212.77,5,5,5
14560.0,2009-12-01 00:00:00.000,United Kingdom,46,"6 days 21:28:00",202,6050.44,5,5,5
13458.0,2010-11-01 00:00:00.000,United Kingdom,24,"6 days 21:21:00",497,11850.62,5,5,5
17686.0,2010-06-01 00:00:00.000,United Kingdom,9,"6 days 21:11:00",429,8296.81,5,5,5
15078.0,2009-12-01 00:00:00.000,United Kingdom,64,"6 days 21:09:00",812,17576.52,5,5,5
17567.0,2010-09-01 00:00:00.000,United Kingdom,11,"6 days 21:02:00",235,5037.11,5,5,5
13017.0,2011-12-01 00:00:00.000,United Kingdom,1,"6 days 20:57:00",1,204.00,5,1,1
12962.0,2011-08-01 00:00:00.000,United Kingdom,2,"6 days 20:55:00",16,266.39,5,1,2
13953.0,2009-12-01 00:00:00.000,United Kingdom,12,"6 days 20:46:00",25,6640.68,5,2,5
14493.0,2010-03-01 00:00:00.000,United Kingdom,14,"6 days 20:36:00",370,5036.05,5,5,5
14865.0,2009-12-01 00:00:00.000,United Kingdom,4,"6 days 20:25:00",9,129.72,5,1,1
13884.0,2010-08-01 00:00:00.000,United Kingdom,14,"6 days 20:20:00",194,1852.38,5,5,4
13868.0,2011-11-01 00:00:00.000,United Kingdom,2,"6 days 20:18:00",33,3192.54,5,2,5
13309.0,2010-11-01 00:00:00.000,United Kingdom,6,"6 days 20:16:00",130,1706.37,5,4,4
16989.0,2011-07-01 00:00:00.000,United Kingdom,6,"6 days 20:11:00",12,1133.25,5,1,3
18174.0,2010-04-01 00:00:00.000,United Kingdom,2,"6 days 19:54:00",2,162.50,5,1,1
16359.0,2010-02-01 00:00:00.000,United Kingdom,20,"6 days 19:46:00",130,2379.40,5,4,4
14788.0,2010-04-01 00:00:00.000,United Kingdom,3,"6 days 19:44:00",58,1156.32,5,3,3
17584.0,2010-01-01 00:00:00.000,United Kingdom,7,"6 days 19:38:00",125,5294.42,5,4,5
14031.0,2009-12-01 00:00:00.000,United Kingdom,55,"6 days 19:37:00",805,38025.97,5,5,5
16326.0,2010-01-01 00:00:00.000,United Kingdom,26,"5 days 02:39:00",497,4706.99,5,5,5
18065.0,2009-12-01 00:00:00.000,United Kingdom,32,"5 days 02:20:00",314,5836.88,5,5,5
12952.0,2011-09-01 00:00:00.000,United Kingdom,5,"5 days 02:15:00",80,1382.84,5,4,4
16438.0,2011-09-01 00:00:00.000,United Kingdom,5,"5 days 01:59:00",132,798.35,5,4,3
17629.0,2010-10-01 00:00:00.000,United Kingdom,11,"5 days 01:54:00",157,2425.52,5,4,4
13838.0,2010-05-01 00:00:00.000,United Kingdom,10,"5 days 01:50:00",472,1966.09,5,5,4
13558.0,2011-10-01 00:00:00.000,United Kingdom,4,"5 days 01:26:00",175,605.06,5,4,3
14354.0,2011-11-01 00:00:00.000,United Kingdom,2,"5 days 01:18:00",9,163.62,5,1,1
17618.0,2010-01-01 00:00:00.000,United Kingdom,13,"5 days 01:00:00",380,4047.94,5,5,5
16561.0,2011-10-01 00:00:00.000,United Kingdom,2,"5 days 01:00:00",31,511.12,5,2,2
17858.0,2009-12-01 00:00:00.000,United Kingdom,32,"5 days 00:54:00",397,12723.30,5,5,5
13596.0,2011-11-01 00:00:00.000,United Kingdom,2,"5 days 00:49:00",166,697.04,5,4,3
14720.0,2011-08-01 00:00:00.000,United Kingdom,3,"5 days 00:48:00",37,663.81,5,2,3
16283.0,2010-02-01 00:00:00.000,United Kingdom,12,"5 days 00:42:00",604,4311.37,5,5,5
13822.0,2011-10-01 00:00:00.000,United Kingdom,2,"5 days 00:37:00",96,632.00,5,4,3
13153.0,2011-12-01 00:00:00.000,United Kingdom,1,"5 days 00:36:00",15,486.22,5,1,2
17114.0,2011-01-01 00:00:00.000,United Kingdom,10,"5 days 00:33:00",135,747.22,5,4,3
12827.0,2011-10-01 00:00:00.000,United Kingdom,3,"5 days 00:33:00",25,430.15,5,2,2
13808.0,2011-09-01 00:00:00.000,United Kingdom,5,"5 days 00:32:00",76,1747.66,5,3,4
14583.0,2010-03-01 00:00:00.000,United Kingdom,8,"5 days 00:18:00",506,1781.03,5,5,4
16033.0,2010-08-01 00:00:00.000,United Kingdom,36,"5 days 00:06:00",1419,10692.39,5,5,5
15773.0,2010-10-01 00:00:00.000,United Kingdom,2,"5 days 00:02:00",47,774.52,5,3,3
17131.0,2011-09-01 00:00:00.000,United Kingdom,5,"4 days 23:58:00",134,2463.17,5,4,4
16931.0,2010-11-01 00:00:00.000,United Kingdom,23,"4 days 23:35:00",1001,5233.62,5,5,5
13956.0,2011-03-01 00:00:00.000,United Kingdom,5,"4 days 23:30:00",152,1026.42,5,4,3
17936.0,2011-12-01 00:00:00.000,United Kingdom,1,"4 days 23:18:00",77,389.84,5,4,2
13319.0,2009-12-01 00:00:00.000,United Kingdom,78,"4 days 23:16:00",998,21706.09,5,5,5
15867.0,2009-12-01 00:00:00.000,United Kingdom,35,"4 days 23:13:00",1068,8974.85,5,5,5
12719.0,2011-10-01 00:00:00.000,France,3,"4 days 23:05:00",42,608.10,5,3,3
12560.0,2011-07-01 00:00:00.000,Germany,4,"4 days 22:56:00",111,2101.39,5,4,4
12673.0,2010-11-01 00:00:00.000,Germany,3,"4 days 22:55:00",74,1230.02,5,3,4
14456.0,2011-07-01 00:00:00.000,United Kingdom,14,"4 days 22:51:00",977,3047.63,5,5,5
16905.0,2009-12-01 00:00:00.000,United Kingdom,20,"4 days 22:49:00",345,5004.50,5,5,5
17750.0,2011-06-01 00:00:00.000,United Kingdom,9,"4 days 22:41:00",193,1797.57,5,5,4
17954.0,2009-12-01 00:00:00.000,United Kingdom,26,"4 days 22:35:00",785,3831.56,5,5,5
17173.0,2011-07-01 00:00:00.000,United Kingdom,9,"4 days 22:10:00",87,3755.65,5,4,5
13435.0,2010-07-01 00:00:00.000,United Kingdom,11,"4 days 21:51:00",154,4459.83,5,4,5
17827.0,2010-03-01 00:00:00.000,United Kingdom,7,"4 days 21:50:00",289,2381.30,5,5,4
13704.0,2011-09-01 00:00:00.000,United Kingdom,10,"4 days 21:37:00",135,2295.31,5,4,4
13630.0,2011-02-01 00:00:00.000,United Kingdom,11,"4 days 21:34:00",80,1995.68,5,4,4
16535.0,2010-01-01 00:00:00.000,United Kingdom,3,"4 days 21:32:00",76,1001.59,5,3,3
13736.0,2009-12-01 00:00:00.000,United Kingdom,12,"4 days 21:31:00",568,2715.01,5,5,4
14658.0,2011-08-01 00:00:00.000,United Kingdom,2,"4 days 21:15:00",29,247.15,5,2,1
14102.0,2011-10-01 00:00:00.000,United Kingdom,8,"4 days 21:12:00",84,1314.73,5,4,4
16988.0,2010-11-01 00:00:00.000,United Kingdom,2,"4 days 20:48:00",20,382.67,5,2,2
12724.0,2010-06-01 00:00:00.000,France,7,"4 days 20:48:00",129,2317.52,5,4,4
12490.0,2009-12-01 00:00:00.000,France,22,"4 days 20:43:00",463,9818.64,5,5,5
14075.0,2010-06-01 00:00:00.000,United Kingdom,6,"4 days 04:12:00",81,1734.87,5,4,4
18180.0,2011-07-01 00:00:00.000,United Kingdom,6,"4 days 04:11:00",119,1843.75,5,4,4
13417.0,2010-02-01 00:00:00.000,United Kingdom,7,"4 days 04:01:00",82,1593.89,5,4,4
15358.0,2009-12-01 00:00:00.000,United Kingdom,55,"4 days 03:46:00",1152,16837.35,5,5,5
12782.0,2010-07-01 00:00:00.000,Portugal,14,"4 days 03:34:00",241,4526.04,5,5,5
13126.0,2010-03-01 00:00:00.000,United Kingdom,19,"4 days 02:50:00",260,3902.47,5,5,5
15572.0,2010-04-01 00:00:00.000,United Kingdom,10,"4 days 02:41:00",356,4068.67,5,5,5
12646.0,2011-10-01 00:00:00.000,USA,2,"4 days 02:36:00",45,1346.97,5,3,4
17402.0,2009-12-01 00:00:00.000,United Kingdom,26,"4 days 02:35:00",207,5047.08,5,5,5
16513.0,2011-10-01 00:00:00.000,United Kingdom,4,"4 days 02:32:00",35,874.59,5,2,3
14931.0,2011-04-01 00:00:00.000,Channel Islands,6,"4 days 02:31:00",42,964.68,5,3,3
15628.0,2009-12-01 00:00:00.000,United Kingdom,21,"4 days 02:26:00",324,5603.36,5,5,5
14194.0,2009-12-01 00:00:00.000,United Kingdom,54,"4 days 02:12:00",986,18442.87,5,5,5
15392.0,2010-10-01 00:00:00.000,United Kingdom,8,"4 days 01:49:00",145,2891.82,5,4,5
12925.0,2010-04-01 00:00:00.000,United Kingdom,3,"4 days 01:39:00",50,729.33,5,3,3
12841.0,2010-07-01 00:00:00.000,United Kingdom,42,"4 days 01:37:00",722,7390.48,5,5,5
16149.0,2010-10-01 00:00:00.000,United Kingdom,3,"4 days 01:21:00",30,422.22,5,2,2
16642.0,2010-10-01 00:00:00.000,United Kingdom,5,"4 days 01:19:00",57,1051.46,5,3,3
16811.0,2011-11-01 00:00:00.000,United Kingdom,2,"4 days 01:11:00",28,547.07,5,2,2
15290.0,2010-02-01 00:00:00.000,United Kingdom,30,"4 days 01:11:00",301,10355.58,5,5,5
14759.0,2011-04-01 00:00:00.000,United Kingdom,3,"4 days 00:47:00",102,1625.97,5,4,4
16500.0,2010-06-01 00:00:00.000,United Kingdom,10,"4 days 00:46:00",35,835.96,5,2,3
16873.0,2010-02-01 00:00:00.000,United Kingdom,17,"4 days 00:45:00",524,14547.03,5,5,5
15053.0,2011-03-01 00:00:00.000,United Kingdom,3,"4 days 00:42:00",71,697.79,5,3,3
17006.0,2010-03-01 00:00:00.000,United Kingdom,8,"4 days 00:41:00",130,1636.32,5,4,4
12913.0,2009-12-01 00:00:00.000,United Kingdom,13,"4 days 00:39:00",96,6700.86,5,4,5
16682.0,2011-06-01 00:00:00.000,United Kingdom,5,"4 days 00:37:00",30,1028.00,5,2,3
16360.0,2011-09-01 00:00:00.000,United Kingdom,8,"4 days 00:34:00",671,3411.69,5,5,5
17579.0,2010-05-01 00:00:00.000,United Kingdom,5,"4 days 00:22:00",96,744.58,5,4,3
14060.0,2010-03-01 00:00:00.000,United Kingdom,32,"4 days 00:21:00",272,9503.14,5,5,5
14649.0,2010-01-01 00:00:00.000,United Kingdom,11,"4 days 00:20:00",575,3754.16,5,5,5
16746.0,2009-12-01 00:00:00.000,United Kingdom,46,"4 days 00:17:00",997,18031.85,5,5,5
15033.0,2011-01-01 00:00:00.000,United Kingdom,11,"4 days 00:10:00",513,2571.02,5,5,4
12381.0,2011-08-01 00:00:00.000,Norway,6,"4 days 00:06:00",91,1803.96,5,4,4
17254.0,2010-11-01 00:00:00.000,United Kingdom,3,"4 days 00:04:00",148,470.73,5,4,2
16910.0,2011-09-01 00:00:00.000,United Kingdom,8,"3 days 23:59:00",547,1510.06,5,5,4
13311.0,2011-07-01 00:00:00.000,United Kingdom,2,"3 days 23:55:00",26,598.57,5,2,3
16904.0,2010-10-01 00:00:00.000,United Kingdom,21,"3 days 23:40:00",982,5132.37,5,5,5
14083.0,2009-12-01 00:00:00.000,United Kingdom,11,"3 days 23:36:00",255,1407.26,5,5,4
12628.0,2011-10-01 00:00:00.000,Germany,4,"3 days 23:35:00",43,769.61,5,3,3
14777.0,2010-11-01 00:00:00.000,United Kingdom,4,"3 days 23:30:00",21,239.26,5,2,1
14401.0,2009-12-01 00:00:00.000,United Kingdom,25,"3 days 23:20:00",270,6703.40,5,5,5
16851.0,2011-10-01 00:00:00.000,United Kingdom,3,"3 days 23:18:00",20,342.45,5,2,2
17706.0,2010-01-01 00:00:00.000,United Kingdom,43,"3 days 23:16:00",802,19543.90,5,5,5
15854.0,2009-12-01 00:00:00.000,United Kingdom,21,"3 days 23:11:00",258,5583.81,5,5,5
14696.0,2010-10-01 00:00:00.000,United Kingdom,10,"3 days 23:07:00",176,2758.67,5,4,4
17090.0,2010-07-01 00:00:00.000,United Kingdom,15,"3 days 23:06:00",94,3055.94,5,4,5
17811.0,2010-09-01 00:00:00.000,United Kingdom,60,"3 days 23:04:00",1204,9448.53,5,5,5
16592.0,2009-12-01 00:00:00.000,United Kingdom,34,"3 days 23:01:00",446,7624.46,5,5,5
17218.0,2010-01-01 00:00:00.000,United Kingdom,18,"3 days 22:58:00",525,4192.68,5,5,5
15621.0,2011-11-01 00:00:00.000,United Kingdom,6,"3 days 22:49:00",18,1158.77,5,2,3
15097.0,2010-05-01 00:00:00.000,United Kingdom,5,"3 days 22:47:00",68,587.05,5,3,3
16684.0,2009-12-01 00:00:00.000,United Kingdom,65,"3 days 22:44:00",749,141502.25,5,5,5
15031.0,2009-12-01 00:00:00.000,United Kingdom,16,"3 days 22:31:00",444,2857.37,5,5,4
18044.0,2010-05-01 00:00:00.000,United Kingdom,19,"3 days 22:24:00",201,3502.66,5,5,5
17920.0,2009-12-01 00:00:00.000,United Kingdom,56,"3 days 22:21:00",1806,24509.91,5,5,5
15640.0,2009-12-01 00:00:00.000,United Kingdom,34,"3 days 22:15:00",784,23835.41,5,5,5
17817.0,2010-10-01 00:00:00.000,United Kingdom,7,"3 days 22:11:00",140,801.15,5,4,3
16200.0,2009-12-01 00:00:00.000,United Kingdom,13,"3 days 22:10:00",628,5629.95,5,5,5
18015.0,2011-12-01 00:00:00.000,United Kingdom,1,"3 days 22:01:00",46,120.03,5,3,1
18198.0,2011-01-01 00:00:00.000,United Kingdom,21,"3 days 22:01:00",166,5083.06,5,4,5
13001.0,2009-12-01 00:00:00.000,United Kingdom,37,"3 days 21:59:00",1031,24136.05,5,5,5
13083.0,2010-10-01 00:00:00.000,United Kingdom,3,"3 days 21:49:00",22,395.43,5,2,2
16968.0,2011-08-01 00:00:00.000,United Kingdom,2,"3 days 21:48:00",31,439.43,5,2,2
13305.0,2010-03-01 00:00:00.000,United Kingdom,16,"3 days 21:35:00",206,3754.71,5,5,5
17676.0,2010-03-01 00:00:00.000,United Kingdom,13,"3 days 21:34:00",169,2722.52,5,4,4
15550.0,2009-12-01 00:00:00.000,United Kingdom,14,"3 days 21:12:00",243,1995.60,5,5,4
16379.0,2011-09-01 00:00:00.000,United Kingdom,5,"3 days 21:12:00",109,2131.90,5,4,4
12994.0,2011-03-01 00:00:00.000,United Kingdom,5,"3 days 21:07:00",73,902.22,5,3,3
16597.0,2011-12-01 00:00:00.000,United Kingdom,1,"3 days 21:06:00",7,90.04,5,1,1
13790.0,2011-12-01 00:00:00.000,United Kingdom,1,"3 days 21:02:00",45,348.80,5,3,2
13173.0,2009-12-01 00:00:00.000,United Kingdom,13,"3 days 20:59:00",252,2620.50,5,5,4
15690.0,2011-08-01 00:00:00.000,United Kingdom,2,"3 days 20:51:00",19,239.76,5,2,1
16600.0,2009-12-01 00:00:00.000,United Kingdom,16,"3 days 20:50:00",151,2093.56,5,4,4
13230.0,2010-03-01 00:00:00.000,United Kingdom,31,"3 days 20:47:00",1340,6317.22,5,5,5
17426.0,2010-02-01 00:00:00.000,United Kingdom,17,"3 days 20:38:00",440,7606.37,5,5,5
14219.0,2010-08-01 00:00:00.000,United Kingdom,3,"3 days 20:27:00",43,633.83,5,3,3
14793.0,2010-06-01 00:00:00.000,United Kingdom,3,"3 days 20:25:00",40,611.05,5,3,3
17404.0,2010-01-01 00:00:00.000,Sweden,28,"3 days 20:24:00",297,46006.82,5,5,5
12683.0,2009-12-01 00:00:00.000,France,27,"3 days 20:19:00",561,12418.60,5,5,5
12957.0,2009-12-01 00:00:00.000,United Kingdom,21,"3 days 20:18:00",500,8628.42,5,5,5
14546.0,2009-12-01 00:00:00.000,United Kingdom,20,"3 days 20:17:00",834,5001.03,5,5,5
14198.0,2010-01-01 00:00:00.000,United Kingdom,13,"3 days 20:16:00",97,1527.58,5,4,4
16057.0,2009-12-01 00:00:00.000,United Kingdom,17,"3 days 20:14:00",265,3202.07,5,5,5
18030.0,2011-10-01 00:00:00.000,United Kingdom,3,"3 days 20:13:00",10,220.70,5,1,1
13021.0,2009-12-01 00:00:00.000,United Kingdom,24,"3 days 20:13:00",266,4786.38,5,5,5
12367.0,2011-12-01 00:00:00.000,Denmark,1,"3 days 20:02:00",11,168.90,5,1,1
14608.0,2009-12-01 00:00:00.000,United Kingdom,12,"3 days 19:58:00",44,3273.44,5,3,5
13079.0,2010-10-01 00:00:00.000,United Kingdom,6,"3 days 19:57:00",17,419.18,5,2,2
14629.0,2011-10-01 00:00:00.000,United Kingdom,3,"3 days 19:55:00",153,939.21,5,4,3
15274.0,2011-11-01 00:00:00.000,United Kingdom,2,"3 days 19:53:00",47,716.57,5,3,3
13985.0,2010-02-01 00:00:00.000,United Kingdom,24,"3 days 19:44:00",485,9982.31,5,5,5
15856.0,2009-12-01 00:00:00.000,United Kingdom,58,"3 days 19:41:00",1172,33817.44,5,5,5
15932.0,2011-02-01 00:00:00.000,United Kingdom,11,"3 days 19:37:00",119,2461.85,5,4,4
14096.0,2011-08-01 00:00:00.000,United Kingdom,34,"3 days 19:33:00",5128,57120.91,5,5,5
15145.0,2011-04-01 00:00:00.000,United Kingdom,4,"3 days 19:29:00",67,1194.73,5,3,4
17383.0,2010-09-01 00:00:00.000,United Kingdom,2,"3 days 19:14:00",53,309.99,5,3,2
16929.0,2011-07-01 00:00:00.000,United Kingdom,7,"3 days 04:13:00",77,1295.39,5,4,4
12766.0,2010-10-01 00:00:00.000,Portugal,11,"3 days 04:04:00",459,10026.43,5,5,5
17728.0,2010-09-01 00:00:00.000,United Kingdom,8,"3 days 03:58:00",251,3861.13,5,5,5
12716.0,2011-07-01 00:00:00.000,France,2,"3 days 03:55:00",69,1053.49,5,3,3
14140.0,2011-11-01 00:00:00.000,United Kingdom,3,"3 days 03:45:00",67,920.05,5,3,3
17666.0,2010-06-01 00:00:00.000,United Kingdom,5,"3 days 03:44:00",44,2047.80,5,3,4
12479.0,2011-11-01 00:00:00.000,Germany,3,"3 days 03:25:00",35,477.30,5,2,2
17659.0,2010-11-01 00:00:00.000,United Kingdom,17,"3 days 03:21:00",208,3784.13,5,5,5
13694.0,2009-12-01 00:00:00.000,United Kingdom,164,"3 days 03:18:00",1558,190825.52,5,5,5
12584.0,2011-03-01 00:00:00.000,Italy,18,"3 days 03:15:00",126,1893.95,5,4,4
17611.0,2009-12-01 00:00:00.000,United Kingdom,35,"3 days 03:04:00",1133,8205.38,5,5,5
18167.0,2011-08-01 00:00:00.000,United Kingdom,6,"3 days 03:01:00",43,1355.51,5,3,4
12749.0,2010-07-01 00:00:00.000,United Kingdom,16,"3 days 02:54:00",398,6328.49,5,5,5
12478.0,2011-12-01 00:00:00.000,Greece,1,"3 days 02:54:00",36,680.99,5,2,3
12921.0,2009-12-01 00:00:00.000,United Kingdom,103,"3 days 02:54:00",1612,34639.45,5,5,5
12682.0,2009-12-01 00:00:00.000,France,53,"3 days 02:50:00",1042,23945.81,5,5,5
14737.0,2010-11-01 00:00:00.000,United Kingdom,4,"3 days 02:34:00",45,3554.17,5,3,5
12723.0,2011-10-01 00:00:00.000,France,5,"3 days 02:31:00",69,725.07,5,3,3
13709.0,2010-01-01 00:00:00.000,United Kingdom,22,"3 days 02:22:00",418,7512.81,5,5,5
12877.0,2010-01-01 00:00:00.000,United Kingdom,20,"3 days 02:20:00",277,2955.17,5,5,5
17593.0,2009-12-01 00:00:00.000,United Kingdom,15,"3 days 02:20:00",419,8044.00,5,5,5
14543.0,2009-12-01 00:00:00.000,United Kingdom,50,"3 days 02:18:00",275,12194.01,5,5,5
16013.0,2009-12-01 00:00:00.000,United Kingdom,94,"3 days 02:14:00",251,52788.92,5,5,5
14655.0,2010-04-01 00:00:00.000,United Kingdom,12,"3 days 01:58:00",110,3829.23,5,4,5
13914.0,2011-11-01 00:00:00.000,United Kingdom,3,"3 days 01:56:00",34,613.95,5,2,3
14869.0,2009-12-01 00:00:00.000,United Kingdom,9,"3 days 01:55:00",259,2776.80,5,5,4
13255.0,2010-07-01 00:00:00.000,United Kingdom,4,"3 days 01:54:00",33,895.61,5,2,3
16015.0,2011-10-01 00:00:00.000,United Kingdom,4,"3 days 01:52:00",184,690.54,5,5,3
15992.0,2010-09-01 00:00:00.000,United Kingdom,3,"3 days 01:50:00",54,896.60,5,3,3
14562.0,2010-02-01 00:00:00.000,United Kingdom,30,"3 days 01:45:00",634,6363.85,5,5,5
13994.0,2011-07-01 00:00:00.000,United Kingdom,6,"3 days 01:45:00",155,2313.14,5,4,4
14547.0,2011-10-01 00:00:00.000,United Kingdom,9,"3 days 01:44:00",367,3986.74,5,5,5
16949.0,2011-01-01 00:00:00.000,United Kingdom,7,"3 days 01:43:00",61,1161.27,5,3,3
16133.0,2010-03-01 00:00:00.000,United Kingdom,78,"3 days 01:26:00",584,22228.88,5,5,5
15157.0,2009-12-01 00:00:00.000,United Kingdom,7,"3 days 01:22:00",160,2587.54,5,4,4
15318.0,2011-12-01 00:00:00.000,United Kingdom,1,"3 days 01:20:00",33,312.62,5,2,2
17884.0,2009-12-01 00:00:00.000,United Kingdom,23,"3 days 01:17:00",489,3028.89,5,5,5
14825.0,2010-04-01 00:00:00.000,United Kingdom,27,"3 days 01:12:00",314,4886.28,5,5,5
14418.0,2011-08-01 00:00:00.000,United Kingdom,3,"3 days 01:11:00",124,1937.25,5,4,4
12753.0,2010-12-01 00:00:00.000,Japan,11,"3 days 01:10:00",230,21024.01,5,5,5
16764.0,2011-07-01 00:00:00.000,United Kingdom,18,"3 days 01:09:00",718,2758.25,5,5,4
18005.0,2011-10-01 00:00:00.000,United Kingdom,2,"3 days 00:59:00",60,249.72,5,3,1
16790.0,2011-11-01 00:00:00.000,United Kingdom,8,"3 days 00:57:00",95,1520.12,5,4,4
17914.0,2011-12-01 00:00:00.000,United Kingdom,1,"3 days 00:52:00",80,336.43,5,4,2
18283.0,2010-02-01 00:00:00.000,United Kingdom,22,"3 days 00:48:00",986,2736.65,5,5,4
15061.0,2009-12-01 00:00:00.000,United Kingdom,138,"3 days 00:44:00",998,136391.48,5,5,5
14735.0,2009-12-01 00:00:00.000,United Kingdom,59,"3 days 00:41:00",381,11909.71,5,5,5
17744.0,2010-11-01 00:00:00.000,United Kingdom,8,"3 days 00:39:00",152,2617.82,5,4,4
17250.0,2011-03-01 00:00:00.000,United Kingdom,2,"3 days 00:35:00",57,384.52,5,3,2
17346.0,2010-04-01 00:00:00.000,United Kingdom,27,"3 days 00:32:00",1012,5258.02,5,5,5
14113.0,2009-12-01 00:00:00.000,United Kingdom,31,"3 days 00:32:00",145,6156.75,5,4,5
14121.0,2011-10-01 00:00:00.000,United Kingdom,6,"3 days 00:31:00",161,2740.30,5,4,4
16620.0,2009-12-01 00:00:00.000,United Kingdom,6,"3 days 00:31:00",94,1758.93,5,4,4
12971.0,2009-12-01 00:00:00.000,United Kingdom,120,"3 days 00:30:00",429,15482.74,5,5,5
15907.0,2011-05-01 00:00:00.000,United Kingdom,3,"3 days 00:29:00",249,967.45,5,5,3
16979.0,2010-09-01 00:00:00.000,United Kingdom,12,"3 days 00:29:00",133,2787.09,5,4,4
16353.0,2009-12-01 00:00:00.000,United Kingdom,41,"3 days 00:27:00",177,9985.93,5,4,5
13755.0,2011-10-01 00:00:00.000,United Kingdom,10,"3 days 00:24:00",343,2154.68,5,5,4
14110.0,2009-12-01 00:00:00.000,United Kingdom,35,"3 days 00:24:00",403,12957.60,5,5,5
14071.0,2011-03-01 00:00:00.000,United Kingdom,9,"3 days 00:23:00",333,1307.41,5,5,4
17481.0,2011-09-01 00:00:00.000,United Kingdom,5,"3 days 00:22:00",83,1249.34,5,4,4
13199.0,2009-12-01 00:00:00.000,United Kingdom,69,"3 days 00:20:00",209,16404.98,5,5,5
17290.0,2009-12-01 00:00:00.000,United Kingdom,8,"3 days 00:12:00",203,1501.44,5,5,4
16528.0,2011-12-01 00:00:00.000,United Kingdom,1,"3 days 00:05:00",17,244.41,5,2,1
13881.0,2010-03-01 00:00:00.000,United Kingdom,51,"3 days",467,44392.50,5,5,5
16313.0,2011-10-01 00:00:00.000,United Kingdom,2,"2 days 23:48:00",16,274.15,5,2,2
13104.0,2010-02-01 00:00:00.000,United Kingdom,9,"2 days 23:40:00",30,1709.10,5,2,4
13507.0,2011-07-01 00:00:00.000,United Kingdom,4,"2 days 23:37:00",162,2479.16,5,4,4
16495.0,2011-03-01 00:00:00.000,United Kingdom,3,"2 days 23:30:00",97,684.41,5,4,3
18225.0,2009-12-01 00:00:00.000,United Kingdom,34,"2 days 23:23:00",604,12650.91,5,5,5
13225.0,2009-12-01 00:00:00.000,United Kingdom,17,"2 days 23:21:00",127,15879.27,5,4,5
14503.0,2011-06-01 00:00:00.000,United Kingdom,6,"2 days 23:20:00",164,3543.26,5,4,5
17857.0,2010-03-01 00:00:00.000,United Kingdom,26,"2 days 23:09:00",62,28566.54,5,3,5
14871.0,2009-12-01 00:00:00.000,United Kingdom,9,"2 days 23:08:00",201,1258.97,5,5,4
