"Customer ID","cohort_month","Revenue For the Client","Country","Number of unique Invoice","r_score","f_score","m_score"
13437.0,2011-06-01 00:00:00.000,3408.06,United Kingdom,7,5,4,5
17562.0,2011-06-01 00:00:00.000,1107.38,United Kingdom,8,5,3,3
17329.0,2009-12-01 00:00:00.000,1004.43,United Kingdom,5,5,4,3
14710.0,2009-12-01 00:00:00.000,1922.59,United Kingdom,13,5,5,4
15186.0,2010-01-01 00:00:00.000,1403.20,United Kingdom,5,5,3,4
15473.0,2010-09-01 00:00:00.000,1740.00,United Kingdom,11,5,2,4
13256.0,2011-11-01 00:00:00.000,0.00,United Kingdom,1,5,1,1
17813.0,2011-09-01 00:00:00.000,1714.60,United Kingdom,7,5,5,4
13232.0,2011-04-01 00:00:00.000,1357.60,United Kingdom,7,5,5,4
13571.0,2009-12-01 00:00:00.000,4546.54,United Kingdom,26,5,5,5
16407.0,2010-10-01 00:00:00.000,2821.65,United Kingdom,14,5,5,4
14878.0,2010-02-01 00:00:00.000,3812.22,United Kingdom,28,5,5,5
17864.0,2010-10-01 00:00:00.000,924.32,United Kingdom,5,5,4,3
17769.0,2010-01-01 00:00:00.000,6994.66,United Kingdom,21,5,5,5
14859.0,2010-06-01 00:00:00.000,1703.94,United Kingdom,6,5,3,4
18145.0,2009-12-01 00:00:00.000,5600.09,United Kingdom,12,5,5,5
17812.0,2010-06-01 00:00:00.000,1165.89,United Kingdom,7,5,5,3
13782.0,2009-12-01 00:00:00.000,1785.77,United Kingdom,14,5,5,4
17236.0,2010-03-01 00:00:00.000,1929.26,United Kingdom,12,5,4,4
16983.0,2010-09-01 00:00:00.000,3699.17,United Kingdom,12,5,5,5
17365.0,2010-02-01 00:00:00.000,8205.83,United Kingdom,16,5,5,5
18156.0,2010-12-01 00:00:00.000,941.17,United Kingdom,2,5,5,3
15747.0,2010-01-01 00:00:00.000,2560.66,United Kingdom,10,5,5,4
13064.0,2010-04-01 00:00:00.000,1680.74,United Kingdom,6,5,4,4
16942.0,2011-04-01 00:00:00.000,1894.11,United Kingdom,10,5,5,4
14577.0,2009-12-01 00:00:00.000,1374.25,United Kingdom,7,5,5,4
15351.0,2010-10-01 00:00:00.000,3615.18,United Kingdom,15,5,5,5
16923.0,2010-01-01 00:00:00.000,12793.38,United Kingdom,41,5,5,5
17068.0,2010-03-01 00:00:00.000,9126.43,United Kingdom,49,5,5,5
16024.0,2010-10-01 00:00:00.000,484.20,United Kingdom,3,5,4,2
15009.0,2011-11-01 00:00:00.000,1261.78,United Kingdom,3,5,5,4
16877.0,2011-05-01 00:00:00.000,853.72,United Kingdom,6,5,4,3
16005.0,2010-09-01 00:00:00.000,2403.77,United Kingdom,11,5,5,4
17411.0,2009-12-01 00:00:00.000,1286.53,United Kingdom,9,5,4,4
14954.0,2010-01-01 00:00:00.000,503.44,United Kingdom,2,5,4,2
15514.0,2009-12-01 00:00:00.000,5422.28,United Kingdom,20,5,5,5
17885.0,2011-11-01 00:00:00.000,190.19,United Kingdom,1,5,3,1
18112.0,2010-06-01 00:00:00.000,775.96,United Kingdom,4,5,3,3
13546.0,2010-10-01 00:00:00.000,1092.14,United Kingdom,5,5,4,3
15054.0,2011-10-01 00:00:00.000,302.10,United Kingdom,2,5,4,2
17231.0,2009-12-01 00:00:00.000,7091.07,United Kingdom,35,5,5,5
13610.0,2010-01-01 00:00:00.000,2144.13,United Kingdom,17,5,5,4
15987.0,2010-11-01 00:00:00.000,1682.13,United Kingdom,8,5,5,4
15861.0,2010-01-01 00:00:00.000,4217.99,United Kingdom,15,5,5,5
18001.0,2009-12-01 00:00:00.000,953.84,United Kingdom,6,5,4,3
15436.0,2011-04-01 00:00:00.000,1122.53,United Kingdom,3,5,5,3
17595.0,2011-11-01 00:00:00.000,388.79,United Kingdom,2,5,4,2
13991.0,2011-07-01 00:00:00.000,850.63,United Kingdom,7,5,4,3
15555.0,2009-12-01 00:00:00.000,11744.08,United Kingdom,46,5,5,5
14093.0,2011-11-01 00:00:00.000,442.85,United Kingdom,1,5,4,2
14741.0,2010-10-01 00:00:00.000,1897.59,United Kingdom,7,5,4,4
17739.0,2009-12-01 00:00:00.000,7718.14,United Kingdom,20,5,4,5
13258.0,2010-11-01 00:00:00.000,1035.18,United Kingdom,5,5,3,3
15511.0,2011-09-01 00:00:00.000,909.23,United Kingdom,5,5,4,3
18229.0,2009-12-01 00:00:00.000,10803.71,United Kingdom,28,5,5,5
12906.0,2011-09-01 00:00:00.000,2919.81,United Kingdom,5,5,3,5
15571.0,2009-12-01 00:00:00.000,4051.63,United Kingdom,14,5,5,5
17031.0,2010-05-01 00:00:00.000,2773.85,United Kingdom,6,5,3,4
13418.0,2009-12-01 00:00:00.000,11916.16,United Kingdom,37,5,5,5
17651.0,2010-07-01 00:00:00.000,5632.59,United Kingdom,22,5,5,5
14470.0,2010-10-01 00:00:00.000,712.04,United Kingdom,3,5,3,3
12427.0,2010-12-01 00:00:00.000,1011.87,Germany,5,5,3,3
16900.0,2011-10-01 00:00:00.000,187.69,United Kingdom,5,5,4,1
17988.0,2009-12-01 00:00:00.000,479.59,United Kingdom,15,5,4,2
15561.0,2010-02-01 00:00:00.000,1856.54,United Kingdom,9,5,4,4
13758.0,2009-12-01 00:00:00.000,9263.14,United Kingdom,19,5,5,5
15714.0,2010-06-01 00:00:00.000,784.81,United Kingdom,5,5,3,3
16364.0,2011-07-01 00:00:00.000,707.04,United Kingdom,2,5,3,3
13004.0,2009-12-01 00:00:00.000,11143.99,United Kingdom,46,5,5,5
18041.0,2010-01-01 00:00:00.000,8669.65,United Kingdom,40,5,5,5
17299.0,2010-08-01 00:00:00.000,1016.08,United Kingdom,6,5,4,3
15721.0,2011-11-01 00:00:00.000,507.08,United Kingdom,1,5,4,2
14215.0,2009-12-01 00:00:00.000,3404.53,United Kingdom,10,5,5,5
12674.0,2011-05-01 00:00:00.000,1919.31,France,7,5,4,4
15022.0,2010-01-01 00:00:00.000,1186.09,United Kingdom,5,5,4,4
17852.0,2009-12-01 00:00:00.000,663.21,United Kingdom,5,5,4,3
18096.0,2010-07-01 00:00:00.000,1805.28,United Kingdom,6,5,5,4
16094.0,2009-12-01 00:00:00.000,3599.16,United Kingdom,19,5,5,5
14704.0,2010-03-01 00:00:00.000,1813.57,United Kingdom,11,5,5,4
13590.0,2009-12-01 00:00:00.000,6298.29,United Kingdom,21,5,5,5
16744.0,2011-06-01 00:00:00.000,1304.76,United Kingdom,7,5,5,4
17019.0,2009-12-01 00:00:00.000,3951.50,United Kingdom,13,5,5,5
14597.0,2010-09-01 00:00:00.000,2201.54,United Kingdom,6,5,4,4
16347.0,2010-03-01 00:00:00.000,3482.01,United Kingdom,13,5,5,5
17523.0,2011-11-01 00:00:00.000,652.74,United Kingdom,4,5,2,3
13844.0,2011-11-01 00:00:00.000,361.62,United Kingdom,1,5,2,2
12660.0,2011-11-01 00:00:00.000,245.10,France,1,5,1,1
18101.0,2010-02-01 00:00:00.000,629.16,United Kingdom,5,5,4,3
17419.0,2010-01-01 00:00:00.000,6474.92,United Kingdom,20,5,5,5
15540.0,2010-11-01 00:00:00.000,460.68,United Kingdom,2,5,2,2
17188.0,2009-12-01 00:00:00.000,4361.83,United Kingdom,17,5,5,5
13196.0,2010-04-01 00:00:00.000,3059.64,United Kingdom,8,5,5,5
17379.0,2011-11-01 00:00:00.000,404.66,United Kingdom,1,5,4,2
15838.0,2009-12-01 00:00:00.000,73404.11,United Kingdom,38,5,5,5
13389.0,2011-04-01 00:00:00.000,797.96,United Kingdom,3,5,3,3
14290.0,2009-12-01 00:00:00.000,4208.93,United Kingdom,14,5,4,5
16800.0,2011-11-01 00:00:00.000,1201.49,United Kingdom,1,5,4,4
17806.0,2011-11-01 00:00:00.000,546.04,United Kingdom,1,5,3,2
13030.0,2010-12-01 00:00:00.000,1227.22,United Kingdom,2,5,4,4
17359.0,2010-03-01 00:00:00.000,284.46,United Kingdom,2,5,3,2
13266.0,2009-12-01 00:00:00.000,5965.30,United Kingdom,30,5,5,5
13950.0,2011-04-01 00:00:00.000,728.56,United Kingdom,5,5,2,3
17237.0,2010-11-01 00:00:00.000,1002.08,United Kingdom,4,5,4,3
15601.0,2009-12-01 00:00:00.000,14919.22,United Kingdom,35,5,5,5
13188.0,2011-11-01 00:00:00.000,114.60,United Kingdom,1,5,1,1
13238.0,2010-04-01 00:00:00.000,986.73,United Kingdom,7,5,3,3
12657.0,2011-09-01 00:00:00.000,1152.06,France,5,5,3,3
17929.0,2009-12-01 00:00:00.000,3073.60,United Kingdom,13,5,1,5
14480.0,2009-12-01 00:00:00.000,1295.27,United Kingdom,5,5,3,4
14511.0,2011-07-01 00:00:00.000,1267.41,United Kingdom,6,5,3,4
14901.0,2010-07-01 00:00:00.000,2277.05,United Kingdom,13,5,4,4
13349.0,2011-11-01 00:00:00.000,247.32,United Kingdom,1,5,1,1
15619.0,2011-11-01 00:00:00.000,336.40,United Kingdom,1,5,1,2
15148.0,2011-11-01 00:00:00.000,301.29,United Kingdom,1,5,2,2
12451.0,2010-06-01 00:00:00.000,12546.53,Switzerland,10,5,5,5
13429.0,2011-09-01 00:00:00.000,1006.80,United Kingdom,4,5,3,3
14961.0,2009-12-01 00:00:00.000,16328.90,United Kingdom,28,5,5,5
14321.0,2010-08-01 00:00:00.000,2198.58,United Kingdom,8,5,5,4
14601.0,2011-11-01 00:00:00.000,213.96,United Kingdom,1,5,1,1
15783.0,2011-11-01 00:00:00.000,246.30,United Kingdom,1,5,1,1
13467.0,2011-11-01 00:00:00.000,1083.71,United Kingdom,2,5,4,3
12654.0,2011-02-01 00:00:00.000,601.98,Germany,5,5,3,3
14209.0,2009-12-01 00:00:00.000,4937.37,United Kingdom,19,5,5,5
13928.0,2011-07-01 00:00:00.000,464.57,United Kingdom,4,5,2,2
16818.0,2011-05-01 00:00:00.000,3317.97,United Kingdom,13,5,5,5
14180.0,2010-06-01 00:00:00.000,6110.75,United Kingdom,42,5,5,5
13496.0,2010-12-01 00:00:00.000,617.93,United Kingdom,3,5,2,3
17772.0,2010-11-01 00:00:00.000,384.77,United Kingdom,3,5,4,2
14419.0,2010-11-01 00:00:00.000,1260.91,United Kingdom,7,5,5,4
14667.0,2009-12-01 00:00:00.000,21720.59,United Kingdom,61,5,5,5
18118.0,2010-11-01 00:00:00.000,6670.07,United Kingdom,35,5,5,5
17655.0,2010-10-01 00:00:00.000,3585.28,United Kingdom,10,5,4,5
17711.0,2011-02-01 00:00:00.000,385.10,United Kingdom,2,5,2,2
14408.0,2009-12-01 00:00:00.000,4109.77,United Kingdom,11,5,4,5
14866.0,2010-08-01 00:00:00.000,20657.77,United Kingdom,20,5,4,5
12727.0,2010-02-01 00:00:00.000,5646.53,France,12,5,5,5
17658.0,2011-05-01 00:00:00.000,485.88,United Kingdom,3,5,2,2
15218.0,2010-01-01 00:00:00.000,11456.00,United Kingdom,25,5,5,5
16992.0,2010-02-01 00:00:00.000,5460.10,United Kingdom,15,5,5,5
14173.0,2009-12-01 00:00:00.000,566.95,United Kingdom,7,5,2,2
14205.0,2010-03-01 00:00:00.000,1908.38,United Kingdom,12,5,4,4
14452.0,2010-07-01 00:00:00.000,665.59,United Kingdom,4,5,4,3
12627.0,2011-07-01 00:00:00.000,4478.53,Germany,7,5,5,5
13137.0,2010-07-01 00:00:00.000,7667.37,United Kingdom,17,5,5,5
14550.0,2010-08-01 00:00:00.000,1353.31,United Kingdom,4,5,4,4
17306.0,2010-11-01 00:00:00.000,9751.77,United Kingdom,23,5,3,5
13657.0,2011-05-01 00:00:00.000,382.14,United Kingdom,2,5,1,2
14701.0,2010-01-01 00:00:00.000,4498.94,United Kingdom,18,5,5,5
16168.0,2009-12-01 00:00:00.000,10539.08,United Kingdom,73,5,5,5
14125.0,2011-09-01 00:00:00.000,2740.43,United Kingdom,3,5,4,4
17466.0,2011-09-01 00:00:00.000,763.28,United Kingdom,2,5,3,3
16782.0,2009-12-01 00:00:00.000,10348.96,United Kingdom,50,5,5,5
14785.0,2011-11-01 00:00:00.000,77.40,United Kingdom,2,5,1,1
16852.0,2011-06-01 00:00:00.000,144.91,United Kingdom,2,5,1,1
14235.0,2010-03-01 00:00:00.000,4666.99,United Kingdom,10,5,4,5
12464.0,2011-02-01 00:00:00.000,1212.05,Belgium,8,5,2,4
16479.0,2011-11-01 00:00:00.000,300.83,United Kingdom,2,5,2,2
13999.0,2009-12-01 00:00:00.000,9438.01,United Kingdom,36,5,5,5
15206.0,2011-03-01 00:00:00.000,420.30,United Kingdom,4,5,1,2
14390.0,2010-10-01 00:00:00.000,6323.33,United Kingdom,18,5,5,5
17101.0,2010-06-01 00:00:00.000,2507.05,United Kingdom,7,5,3,4
13147.0,2011-09-01 00:00:00.000,712.80,United Kingdom,4,5,1,3
15239.0,2011-09-01 00:00:00.000,764.34,United Kingdom,3,5,3,3
13428.0,2010-07-01 00:00:00.000,499.98,United Kingdom,3,5,4,2
14824.0,2010-03-01 00:00:00.000,3952.51,United Kingdom,12,5,4,5
15615.0,2009-12-01 00:00:00.000,21282.07,United Kingdom,54,5,5,5
13211.0,2009-12-01 00:00:00.000,2706.87,United Kingdom,12,5,5,4
15790.0,2011-11-01 00:00:00.000,220.85,United Kingdom,1,5,2,1
14711.0,2011-03-01 00:00:00.000,2838.20,United Kingdom,12,5,5,4
13068.0,2011-01-01 00:00:00.000,344.00,United Kingdom,2,5,1,2
16549.0,2009-12-01 00:00:00.000,13159.64,United Kingdom,37,5,5,5
13198.0,2010-10-01 00:00:00.000,4912.28,United Kingdom,12,5,5,5
16775.0,2010-09-01 00:00:00.000,2975.29,United Kingdom,17,5,5,5
14723.0,2009-12-01 00:00:00.000,2093.06,United Kingdom,11,5,5,4
12670.0,2010-02-01 00:00:00.000,3750.39,France,8,5,4,5
17468.0,2010-11-01 00:00:00.000,194.80,United Kingdom,3,5,1,1
13576.0,2009-12-01 00:00:00.000,11516.15,United Kingdom,32,5,5,5
18161.0,2010-11-01 00:00:00.000,1797.20,United Kingdom,7,5,4,4
14349.0,2011-11-01 00:00:00.000,133.50,United Kingdom,1,5,2,1
12798.0,2010-10-01 00:00:00.000,8510.93,Japan,4,5,2,5
17682.0,2010-03-01 00:00:00.000,4441.78,United Kingdom,12,5,5,5
14088.0,2010-10-01 00:00:00.000,62400.02,United Kingdom,20,5,5,5
15089.0,2011-08-01 00:00:00.000,2420.84,United Kingdom,6,5,4,4
15297.0,2011-10-01 00:00:00.000,635.04,United Kingdom,4,5,3,3
14554.0,2011-10-01 00:00:00.000,2381.04,United Kingdom,4,5,5,4
14836.0,2011-11-01 00:00:00.000,102.45,United Kingdom,3,5,1,1
14432.0,2011-09-01 00:00:00.000,2255.51,United Kingdom,6,5,5,4
15903.0,2009-12-01 00:00:00.000,8859.82,United Kingdom,15,5,4,5
16295.0,2011-10-01 00:00:00.000,1328.55,United Kingdom,4,5,4,4
15113.0,2011-10-01 00:00:00.000,3439.41,United Kingdom,4,5,4,5
18058.0,2010-02-01 00:00:00.000,774.06,United Kingdom,3,5,2,3
12787.0,2010-10-01 00:00:00.000,859.18,Netherlands,5,5,3,3
12488.0,2011-09-01 00:00:00.000,1298.66,France,3,5,3,4
12494.0,2010-05-01 00:00:00.000,1743.52,France,17,5,4,4
12953.0,2010-07-01 00:00:00.000,828.81,United Kingdom,2,5,3,3
13784.0,2010-09-01 00:00:00.000,2897.18,United Kingdom,15,5,3,5
15414.0,2011-04-01 00:00:00.000,774.90,United Kingdom,3,5,3,3
14062.0,2009-12-01 00:00:00.000,25434.83,United Kingdom,27,5,5,5
13658.0,2010-02-01 00:00:00.000,5772.07,United Kingdom,13,5,5,5
14540.0,2009-12-01 00:00:00.000,3785.44,United Kingdom,12,5,5,5
15073.0,2010-01-01 00:00:00.000,2357.04,United Kingdom,9,5,5,4
13203.0,2009-12-01 00:00:00.000,2630.55,United Kingdom,11,5,4,4
12630.0,2011-10-01 00:00:00.000,1270.88,Finland,2,5,3,4
15782.0,2009-12-01 00:00:00.000,3985.65,United Kingdom,6,5,3,5
14156.0,2009-12-01 00:00:00.000,296564.69,EIRE,202,5,5,5
16241.0,2010-10-01 00:00:00.000,4329.31,United Kingdom,16,5,5,5
14755.0,2009-12-01 00:00:00.000,9851.45,United Kingdom,30,5,5,5
15039.0,2009-12-01 00:00:00.000,39742.99,United Kingdom,107,5,5,5
16115.0,2010-05-01 00:00:00.000,2575.14,United Kingdom,12,5,5,4
16657.0,2011-03-01 00:00:00.000,933.62,United Kingdom,4,5,5,3
15394.0,2009-12-01 00:00:00.000,5251.40,United Kingdom,13,5,5,5
13647.0,2010-04-01 00:00:00.000,3063.78,United Kingdom,9,5,4,5
15024.0,2010-10-01 00:00:00.000,4075.51,United Kingdom,16,5,5,5
18241.0,2010-04-01 00:00:00.000,2954.09,United Kingdom,23,5,4,5
16062.0,2010-06-01 00:00:00.000,2863.45,United Kingdom,8,5,5,5
14963.0,2010-07-01 00:00:00.000,3158.63,United Kingdom,13,5,5,5
12598.0,2010-03-01 00:00:00.000,4414.67,France,15,5,5,5
14893.0,2010-04-01 00:00:00.000,1782.26,United Kingdom,6,5,4,4
15152.0,2010-01-01 00:00:00.000,5197.97,United Kingdom,18,5,5,5
16361.0,2011-09-01 00:00:00.000,896.66,United Kingdom,4,5,4,3
15611.0,2010-01-01 00:00:00.000,2858.37,United Kingdom,32,5,4,4
12966.0,2011-11-01 00:00:00.000,160.18,United Kingdom,1,5,1,1
14005.0,2011-05-01 00:00:00.000,2874.72,United Kingdom,5,5,4,5
13012.0,2010-04-01 00:00:00.000,2591.18,United Kingdom,15,5,4,4
15654.0,2011-11-01 00:00:00.000,922.53,United Kingdom,2,5,2,3
17502.0,2011-11-01 00:00:00.000,689.10,United Kingdom,4,5,2,3
18230.0,2010-07-01 00:00:00.000,4190.71,United Kingdom,12,5,4,5
14618.0,2010-06-01 00:00:00.000,1295.67,United Kingdom,9,5,3,4
15680.0,2009-12-01 00:00:00.000,4464.48,United Kingdom,12,5,5,5
16712.0,2010-11-01 00:00:00.000,4266.99,United Kingdom,13,5,5,5
14448.0,2010-12-01 00:00:00.000,375.35,United Kingdom,2,5,2,2
15712.0,2009-12-01 00:00:00.000,3467.46,United Kingdom,13,5,4,5
15467.0,2011-07-01 00:00:00.000,511.88,United Kingdom,4,5,3,2
16956.0,2011-11-01 00:00:00.000,292.34,United Kingdom,2,5,2,2
12528.0,2011-01-01 00:00:00.000,1922.28,Germany,8,5,4,4
14875.0,2010-09-01 00:00:00.000,2841.55,United Kingdom,7,5,4,4
17911.0,2011-11-01 00:00:00.000,366.23,United Kingdom,1,5,3,2
14733.0,2010-11-01 00:00:00.000,16050.60,United Kingdom,18,5,5,5
14644.0,2009-12-01 00:00:00.000,2077.47,United Kingdom,12,5,3,4
15251.0,2010-01-01 00:00:00.000,20095.60,United Kingdom,31,5,5,5
17096.0,2010-06-01 00:00:00.000,3690.83,United Kingdom,17,5,5,5
14936.0,2010-05-01 00:00:00.000,12378.46,Channel Islands,14,5,5,5
15793.0,2009-12-01 00:00:00.000,2382.92,United Kingdom,9,5,2,4
13212.0,2011-10-01 00:00:00.000,780.58,United Kingdom,4,5,4,3
17737.0,2011-10-01 00:00:00.000,168.24,United Kingdom,2,5,1,1
17727.0,2011-11-01 00:00:00.000,1042.55,United Kingdom,2,5,3,3
14258.0,2009-12-01 00:00:00.000,31027.35,United Kingdom,32,5,5,5
12524.0,2010-02-01 00:00:00.000,11091.36,Germany,18,5,5,5
14385.0,2011-11-01 00:00:00.000,202.11,United Kingdom,3,5,1,1
17736.0,2011-08-01 00:00:00.000,337.49,United Kingdom,4,5,2,2
12784.0,2010-06-01 00:00:00.000,1804.75,Portugal,3,5,4,4
12714.0,2009-12-01 00:00:00.000,14093.71,France,12,5,5,5
15046.0,2010-01-01 00:00:00.000,7583.38,United Kingdom,28,5,5,5
17288.0,2010-11-01 00:00:00.000,2499.98,United Kingdom,11,5,5,4
12882.0,2011-11-01 00:00:00.000,1463.04,United Kingdom,2,5,1,4
18158.0,2011-09-01 00:00:00.000,451.75,United Kingdom,3,5,2,2
18179.0,2010-02-01 00:00:00.000,2547.55,United Kingdom,8,5,4,4
14713.0,2009-12-01 00:00:00.000,5372.47,United Kingdom,25,5,5,5
16915.0,2010-05-01 00:00:00.000,1543.18,United Kingdom,11,5,3,4
16265.0,2010-10-01 00:00:00.000,6893.62,United Kingdom,15,5,5,5
16101.0,2010-05-01 00:00:00.000,3167.42,United Kingdom,7,5,5,5
18059.0,2011-10-01 00:00:00.000,296.71,United Kingdom,4,5,2,2
17340.0,2009-12-01 00:00:00.000,21411.64,United Kingdom,30,5,5,5
12429.0,2010-06-01 00:00:00.000,7435.51,Denmark,9,5,4,5
13050.0,2009-12-01 00:00:00.000,11822.44,United Kingdom,57,5,5,5
15444.0,2011-10-01 00:00:00.000,1418.26,United Kingdom,2,5,5,4
15676.0,2011-03-01 00:00:00.000,3324.09,United Kingdom,5,5,5,5
16717.0,2009-12-01 00:00:00.000,6309.96,United Kingdom,20,5,5,5
13853.0,2011-10-01 00:00:00.000,1056.94,United Kingdom,2,5,2,3
15197.0,2009-12-01 00:00:00.000,1427.84,United Kingdom,10,5,3,4
13644.0,2011-08-01 00:00:00.000,2597.52,United Kingdom,5,5,4,4
13310.0,2010-11-01 00:00:00.000,1492.80,United Kingdom,8,5,4,4
13971.0,2010-01-01 00:00:00.000,4593.83,United Kingdom,18,5,5,5
14329.0,2009-12-01 00:00:00.000,9735.52,United Kingdom,28,5,5,5
17636.0,2011-11-01 00:00:00.000,265.93,United Kingdom,2,5,2,2
15687.0,2011-01-01 00:00:00.000,2981.50,United Kingdom,11,5,4,5
13365.0,2010-11-01 00:00:00.000,2164.32,United Kingdom,4,5,4,4
18130.0,2011-10-01 00:00:00.000,1045.74,United Kingdom,4,5,3,3
17063.0,2009-12-01 00:00:00.000,3576.88,United Kingdom,23,5,5,5
14525.0,2009-12-01 00:00:00.000,8129.81,United Kingdom,21,5,5,5
17044.0,2009-12-01 00:00:00.000,11867.60,United Kingdom,16,5,4,5
14626.0,2009-12-01 00:00:00.000,5374.77,United Kingdom,15,5,5,5
16570.0,2009-12-01 00:00:00.000,6841.82,United Kingdom,31,5,5,5
13410.0,2009-12-01 00:00:00.000,2172.51,United Kingdom,12,5,3,4
17540.0,2010-04-01 00:00:00.000,1582.10,United Kingdom,7,5,3,4
16839.0,2010-02-01 00:00:00.000,20968.27,United Kingdom,51,5,5,5
13854.0,2010-01-01 00:00:00.000,12158.21,United Kingdom,45,5,5,5
17071.0,2010-01-01 00:00:00.000,3738.45,United Kingdom,20,5,5,5
16293.0,2009-12-01 00:00:00.000,4632.20,United Kingdom,19,5,5,5
15544.0,2010-01-01 00:00:00.000,8134.12,United Kingdom,26,5,5,5
14389.0,2009-12-01 00:00:00.000,1821.07,United Kingdom,11,5,4,4
12572.0,2011-10-01 00:00:00.000,1004.72,Germany,3,5,3,3
17828.0,2011-06-01 00:00:00.000,1599.97,Malta,9,5,4,4
15563.0,2010-01-01 00:00:00.000,2781.21,United Kingdom,11,5,5,4
13115.0,2010-02-01 00:00:00.000,5374.45,United Kingdom,23,5,5,5
14950.0,2011-11-01 00:00:00.000,361.25,United Kingdom,2,5,2,2
14860.0,2011-11-01 00:00:00.000,168.62,United Kingdom,2,5,1,1
14853.0,2010-04-01 00:00:00.000,1351.37,United Kingdom,7,5,2,4
14188.0,2011-02-01 00:00:00.000,2018.91,United Kingdom,10,5,3,4
12901.0,2011-03-01 00:00:00.000,16293.10,United Kingdom,36,5,4,5
13509.0,2010-07-01 00:00:00.000,1114.72,United Kingdom,8,5,3,3
15101.0,2010-04-01 00:00:00.000,1303.49,United Kingdom,11,5,3,4
14146.0,2010-01-01 00:00:00.000,8208.87,United Kingdom,13,5,5,5
16938.0,2010-02-01 00:00:00.000,6209.93,United Kingdom,10,5,5,5
16496.0,2010-07-01 00:00:00.000,2293.47,United Kingdom,7,5,4,4
16145.0,2010-05-01 00:00:00.000,6693.60,United Kingdom,29,5,5,5
13040.0,2011-11-01 00:00:00.000,676.99,United Kingdom,2,5,3,3
15993.0,2011-10-01 00:00:00.000,2756.82,United Kingdom,10,5,5,4
16700.0,2009-12-01 00:00:00.000,9084.06,United Kingdom,31,5,5,5
16701.0,2009-12-01 00:00:00.000,9614.59,United Kingdom,34,5,5,5
14243.0,2010-08-01 00:00:00.000,7365.36,United Kingdom,23,5,5,5
14388.0,2010-01-01 00:00:00.000,6589.30,United Kingdom,20,5,5,5
15745.0,2011-04-01 00:00:00.000,1071.24,United Kingdom,6,5,3,3
14804.0,2011-12-01 00:00:00.000,353.27,United Kingdom,1,5,1,2
13159.0,2011-08-01 00:00:00.000,1379.75,United Kingdom,5,5,4,4
16376.0,2011-11-01 00:00:00.000,977.52,United Kingdom,3,5,4,3
14047.0,2010-02-01 00:00:00.000,4158.73,United Kingdom,19,5,4,5
14289.0,2011-02-01 00:00:00.000,911.26,United Kingdom,6,5,3,3
17937.0,2010-12-01 00:00:00.000,4301.22,United Kingdom,7,5,3,5
15172.0,2011-04-01 00:00:00.000,1624.05,United Kingdom,5,5,4,4
15021.0,2010-07-01 00:00:00.000,2689.59,United Kingdom,17,5,5,4
17381.0,2010-06-01 00:00:00.000,39999.19,United Kingdom,39,5,4,5
14178.0,2011-06-01 00:00:00.000,1620.93,United Kingdom,7,5,5,4
15380.0,2009-12-01 00:00:00.000,3422.20,United Kingdom,13,5,3,5
12951.0,2010-01-01 00:00:00.000,3164.42,United Kingdom,20,5,5,5
14659.0,2011-01-01 00:00:00.000,2456.53,United Kingdom,12,5,5,4
13090.0,2010-08-01 00:00:00.000,13771.28,United Kingdom,30,5,5,5
16156.0,2009-12-01 00:00:00.000,5933.59,United Kingdom,26,5,5,5
14960.0,2011-06-01 00:00:00.000,221.27,United Kingdom,2,5,2,1
12963.0,2010-07-01 00:00:00.000,3512.79,United Kingdom,14,5,5,5
18122.0,2011-07-01 00:00:00.000,1826.21,United Kingdom,6,5,5,4
14367.0,2011-03-01 00:00:00.000,9167.82,United Kingdom,19,5,5,5
17768.0,2009-12-01 00:00:00.000,3504.56,United Kingdom,8,5,5,5
14287.0,2011-05-01 00:00:00.000,151.23,United Kingdom,4,5,1,1
15862.0,2009-12-01 00:00:00.000,2928.29,United Kingdom,13,5,5,5
17450.0,2010-09-01 00:00:00.000,233579.39,United Kingdom,61,5,5,5
18077.0,2009-12-01 00:00:00.000,4338.56,United Kingdom,18,5,5,5
15434.0,2010-01-01 00:00:00.000,2517.11,United Kingdom,13,5,4,4
14309.0,2010-06-01 00:00:00.000,3747.96,United Kingdom,12,5,5,5
16966.0,2011-04-01 00:00:00.000,2148.47,United Kingdom,10,5,2,4
17321.0,2010-05-01 00:00:00.000,1741.18,United Kingdom,6,5,5,4
15500.0,2011-09-01 00:00:00.000,1131.56,United Kingdom,4,5,3,3
15060.0,2011-11-01 00:00:00.000,303.09,United Kingdom,4,5,4,2
12919.0,2011-06-01 00:00:00.000,1301.44,United Kingdom,8,5,3,4
16240.0,2011-09-01 00:00:00.000,3693.81,United Kingdom,5,5,4,5
16813.0,2011-05-01 00:00:00.000,1692.98,United Kingdom,10,5,5,4
15028.0,2010-11-01 00:00:00.000,1157.71,United Kingdom,6,5,4,3
17014.0,2011-10-01 00:00:00.000,565.58,United Kingdom,4,5,3,2
15602.0,2009-12-01 00:00:00.000,2975.97,United Kingdom,25,5,4,5
14262.0,2011-04-01 00:00:00.000,2618.23,United Kingdom,8,5,4,4
17115.0,2009-12-01 00:00:00.000,2616.29,United Kingdom,13,5,4,4
14732.0,2009-12-01 00:00:00.000,5447.52,United Kingdom,24,5,5,5
17293.0,2009-12-01 00:00:00.000,3774.23,United Kingdom,17,5,5,5
