"Customer ID","recency","frequency","monetary"
12507.0,"133 days 19:41:00",51,1797.31
14176.0,"296 days 23:38:00",47,913.11
14605.0,"373 days 22:43:00",111,937.16
15972.0,"455 days 23:30:00",145,1810.27
14007.0,"512 days 03:44:00",5,79.48
17350.0,"7 days 21:03:00",147,1876.16
15116.0,"17 days 00:25:00",45,1352.75
14944.0,"29 days 03:40:00",310,9674.92
17199.0,"581 days 22:57:00",9,145.12
15029.0,"617 days 20:46:00",11,362.15
15764.0,"80 days 20:34:00",259,4453.28
17646.0,"218 days 23:33:00",214,4094.16
17726.0,"394 days 23:13:00",65,1089.56
13219.0,"617 days 22:32:00",11,76.23
14423.0,"217 days 21:38:00",16,914.96
15006.0,"50 days 21:42:00",207,825.14
13300.0,"164 days 00:51:00",58,1267.21
15137.0,"520 days 03:09:00",40,747.55
17688.0,"374 days 01:59:00",20,286.50
13904.0,"36 days 23:09:00",26,332.64
12633.0,"58 days 01:10:00",313,5595.21
15673.0,"87 days 20:38:00",288,6409.84
17293.0,"7 days 22:13:00",245,3774.23
13902.0,"631 days 23:41:00",67,30411.26
15887.0,"406 days 04:14:00",37,1027.15
15044.0,"18 days 23:30:00",933,15841.53
15135.0,"232 days 20:52:00",21,293.78
15507.0,"171 days 01:31:00",46,492.36
15692.0,"27 days 22:38:00",12,191.04
16043.0,"37 days",73,1856.59
15686.0,"419 days 23:00:00",1,90.00
12905.0,"576 days 02:45:00",55,1011.82
17109.0,"28 days 19:51:00",144,1280.10
12490.0,"4 days 20:43:00",463,9818.64
12704.0,"6 days 23:35:00",90,2220.84
13409.0,"623 days 21:26:00",1,-525.65
17530.0,"18:08:00",559,3140.56
16646.0,"443 days 16:43:00",30,675.05
12783.0,"1 day 20:54:00",86,1603.87
14107.0,"51 days 00:38:00",239,4853.70
14902.0,"20 days 19:41:00",65,1000.27
13941.0,"21 days 03:07:00",108,10846.15
14086.0,"462 days 01:58:00",1,39.95
16638.0,"22 days 01:41:00",141,2426.28
16193.0,"236 days 01:05:00",38,630.43
16621.0,"51 days 01:12:00",29,813.48
15645.0,"18 days 00:55:00",69,1042.57
17669.0,"42 days 03:57:00",144,6142.35
14033.0,"554 days 21:40:00",1,109.44
17046.0,"156 days 22:26:00",85,1906.07
15626.0,"74 days 02:47:00",82,1049.37
14702.0,"17:21:00",724,6695.72
15778.0,"430 days 21:40:00",17,307.95
16463.0,"20 days 22:49:00",85,1383.70
14406.0,"118 days 19:56:00",8,156.75
15172.0,"8 days 00:59:00",110,1624.05
15487.0,"679 days 00:43:00",14,231.32
17249.0,"428 days 01:17:00",27,68.03
13295.0,"359 days 01:29:00",76,1058.02
12839.0,"2 days 00:17:00",586,9927.83
13023.0,"63 days 20:23:00",76,1449.03
18194.0,"63 days 16:56:00",30,4084.20
17499.0,"289 days 03:36:00",73,1296.84
15482.0,"15 days 02:04:00",179,8107.83
15448.0,"312 days 02:08:00",49,788.81
17136.0,"661 days 23:37:00",14,231.68
18014.0,"27 days 21:22:00",32,166.42
16888.0,"400 days 00:11:00",54,437.15
16070.0,"21 days 21:00:00",33,852.15
15554.0,"277 days 03:50:00",14,217.20
15495.0,"378 days 23:04:00",20,246.50
14742.0,"434 days 22:43:00",34,579.85
13466.0,"99 days 21:21:00",59,952.25
15625.0,"99 days 20:37:00",177,3203.25
17572.0,"70 days 18:57:00",36,723.01
17784.0,"549 days 20:42:00",23,112.86
15958.0,"73 days 23:09:00",74,492.99
14939.0,"630 days 00:15:00",1,-934.66
16824.0,"15 days 00:12:00",39,686.24
13165.0,"45 days 21:45:00",49,1451.16
16309.0,"91 days 00:24:00",44,686.67
14413.0,"361 days 23:13:00",99,770.37
16576.0,"409 days 01:51:00",36,513.17
14013.0,"109 days 21:49:00",72,1006.22
15053.0,"4 days 00:42:00",71,697.79
14973.0,"106 days 20:59:00",32,1314.45
12603.0,"21 days 02:08:00",3,739.20
12375.0,"2 days 01:23:00",18,455.42
13835.0,"24 days 21:13:00",73,1044.82
18247.0,"409 days 01:46:00",47,721.43
12777.0,"457 days 01:15:00",26,519.45
16992.0,"10 days 01:00:00",288,5460.10
14826.0,"581 days 03:50:00",10,385.20
13821.0,"144 days 03:01:00",210,1387.03
15207.0,"409 days 01:39:00",27,653.77
15115.0,"17 days 21:51:00",36,528.10
16088.0,"575 days 02:34:00",6,1437.43
13462.0,"182 days 16:57:00",72,1145.60
15108.0,"141 days 02:26:00",61,1291.75
17668.0,"23:25:00",15,347.75
17714.0,"320 days 02:18:00",85,1376.58
14519.0,"683 days 01:32:00",39,206.09
17043.0,"31 days 21:17:00",205,2616.55
15080.0,"427 days 00:58:00",31,546.25
16595.0,"60 days 23:35:00",474,1810.18
16432.0,"63 days 22:51:00",8,287.40
16789.0,"7 days 21:38:00",5,80.80
18000.0,"563 days 19:16:00",6,124.25
15737.0,"14 days 01:29:00",81,1121.21
12400.0,"413 days 23:05:00",11,205.25
14570.0,"280 days 01:52:00",68,613.75
13592.0,"35 days 03:01:00",16,247.96
17153.0,"23 days 23:08:00",14,213.78
12871.0,"83 days 21:43:00",18,744.02
12514.0,"266 days 20:12:00",84,1597.76
17592.0,"738 days 02:01:00",26,0.00
15391.0,"570 days 00:39:00",13,282.92
14913.0,"35 days 04:21:00",247,4073.13
17393.0,"410 days 01:40:00",48,381.15
14235.0,"9 days 23:24:00",149,4666.99
13656.0,"164 days 02:19:00",90,1053.35
17219.0,"31 days 01:25:00",50,259.13
14974.0,"36 days 23:49:00",21,114.39
13194.0,"135 days 03:49:00",10,472.78
12730.0,"521 days 00:31:00",47,829.25
12445.0,"21 days 18:07:00",25,426.48
16781.0,"364 days 21:32:00",60,901.05
14471.0,"590 days 19:38:00",41,400.95
18275.0,"577 days 21:04:00",19,741.85
13748.0,"95 days 03:05:00",59,2268.35
16993.0,"462 days 19:05:00",29,1688.15
17159.0,"21 days 01:58:00",131,2095.44
15453.0,"1 day 01:51:00",286,1388.37
15458.0,"24 days 23:42:00",13,370.44
14382.0,"25 days 20:32:00",303,1240.85
17270.0,"468 days 22:41:00",49,604.40
13096.0,"393 days 22:42:00",1,419.70
16377.0,"266 days 21:09:00",10,1308.48
12825.0,"520 days 22:54:00",24,518.63
14860.0,"8 days 03:06:00",12,168.62
17663.0,"25 days 03:54:00",249,5081.04
12559.0,"310 days 03:01:00",22,536.21
14744.0,"15 days 23:59:00",124,3821.02
12606.0,"681 days 20:27:00",1,21.00
17022.0,"30 days 19:41:00",16,260.00
14957.0,"252 days 18:51:00",29,333.29
16750.0,"44 days 00:02:00",95,623.93
13803.0,"254 days 23:53:00",79,1319.11
17438.0,"246 days 19:34:00",73,1412.62
15523.0,"83 days 20:21:00",222,17220.04
13102.0,"23:58:00",502,11440.12
16691.0,"417 days 21:47:00",11,178.83
17822.0,"419 days 23:03:00",176,2188.50
13528.0,"681 days 19:51:00",1,-40.00
16889.0,"194 days 01:45:00",218,2530.90
17460.0,"78 days 01:52:00",156,2007.40
17312.0,"138 days 00:58:00",14,644.30
12613.0,"30 days 23:20:00",347,6591.52
12631.0,"56 days 22:57:00",186,3452.27
13959.0,"78 days 21:44:00",163,1076.18
16363.0,"52 days 22:36:00",5,109.36
13932.0,"294 days 00:48:00",16,307.40
13736.0,"4 days 21:31:00",568,2715.01
12931.0,"21 days 00:11:00",282,71299.67
16177.0,"49 days 23:53:00",128,2141.61
17947.0,"36 days 23:45:00",9,176.68
17482.0,"486 days 21:17:00",54,778.19
16996.0,"29 days 20:07:00",87,2044.16
12519.0,"63 days 03:24:00",42,695.19
12456.0,"43 days 22:09:00",129,3153.89
16365.0,"17 days 01:26:00",131,3296.80
14680.0,"24 days 19:51:00",1458,54801.34
14426.0,"18 days 01:03:00",651,11103.97
15312.0,"74 days 23:40:00",165,2916.49
16117.0,"189 days 01:08:00",90,650.05
17996.0,"379 days 01:50:00",67,482.33
15627.0,"456 days 22:36:00",24,566.90
12836.0,"58 days 21:40:00",418,6546.47
12903.0,"428 days 00:11:00",41,833.53
13285.0,"22 days 23:31:00",231,3364.59
12665.0,"324 days 04:16:00",21,301.45
13743.0,"2 days 02:41:00",42,1340.15
15465.0,"19 days 02:39:00",271,12226.15
16634.0,"222 days 00:41:00",115,1363.10
16148.0,"295 days 22:49:00",12,370.37
17611.0,"3 days 03:04:00",1133,8205.38
13027.0,"113 days 03:11:00",90,17148.00
17396.0,"38 days 22:38:00",57,8529.60
17327.0,"409 days 02:56:00",4,152.35
15219.0,"175 days 19:53:00",26,685.45
17089.0,"385 days 21:17:00",4,128.45
13196.0,"10 days 22:56:00",190,3059.64
17750.0,"4 days 22:41:00",193,1797.57
12860.0,"692 days 21:28:00",17,55.47
14966.0,"14 days 00:30:00",160,1115.84
13955.0,"153 days 19:31:00",87,545.17
15376.0,"39 days 21:46:00",117,1233.36
16551.0,"95 days 03:12:00",88,2237.12
17585.0,"108 days 23:20:00",397,2093.30
15873.0,"492 days 00:59:00",9,138.24
13523.0,"32 days 21:39:00",236,4892.02
17825.0,"598 days 00:49:00",28,731.96
14268.0,"470 days 02:05:00",19,354.85
15919.0,"19 days 01:22:00",192,910.61
14904.0,"1 day 23:55:00",144,1640.64
15987.0,"11 days 21:12:00",196,1682.13
17076.0,"35 days 18:57:00",50,1242.75
12663.0,"624 days 03:10:00",11,204.00
15914.0,"377 days 20:40:00",13,205.99
17788.0,"73 days 02:41:00",5,1117.90
13535.0,"402 days 01:01:00",1,89.50
18101.0,"10 days 23:13:00",112,629.16
14022.0,"224 days 22:11:00",47,792.15
15237.0,"1 day 03:04:00",99,1412.32
14397.0,"02:53:00",95,2556.68
16731.0,"647 days 21:45:00",43,174.05
17114.0,"5 days 00:33:00",135,747.22
14181.0,"410 days 04:23:00",54,310.55
16935.0,"381 days 03:34:00",73,535.10
15372.0,"136 days 20:11:00",60,5954.42
14684.0,"25 days 01:17:00",519,1468.55
17719.0,"37 days 02:14:00",278,5367.80
13612.0,"517 days 20:32:00",52,777.79
13350.0,"15 days 20:17:00",43,910.72
18005.0,"3 days 00:59:00",60,249.72
16478.0,"24 days 20:59:00",17,331.00
15964.0,"662 days 21:20:00",21,272.96
17639.0,"275 days 21:28:00",79,615.17
17921.0,"63 days 17:54:00",370,2383.35
15079.0,"212 days 00:05:00",154,3686.75
13234.0,"672 days 01:09:00",63,356.95
12612.0,"57 days 00:38:00",21,643.59
14046.0,"283 days 22:02:00",14,154.99
15925.0,"193 days 21:15:00",12,207.15
16653.0,"15 days 21:59:00",76,1166.92
16159.0,"281 days 00:23:00",53,1230.29
14663.0,"429 days 23:29:00",68,490.60
17899.0,"158 days 21:52:00",32,155.80
18240.0,"45 days 23:44:00",6,422.58
14291.0,"1 day 02:24:00",497,7844.40
15043.0,"30 days 22:24:00",52,2873.80
14282.0,"2 days 19:46:00",255,7844.66
17002.0,"72 days 20:02:00",85,2565.60
16280.0,"724 days 21:01:00",16,238.05
14707.0,"435 days 01:13:00",2,139.20
15893.0,"481 days 01:38:00",1,305.28
13015.0,"52 days 23:31:00",359,6465.72
17620.0,"59 days 00:42:00",4,81.44
12450.0,"155 days 22:09:00",40,666.95
12765.0,"471 days 22:59:00",68,1404.58
14301.0,"107 days 03:46:00",60,1956.23
14822.0,"484 days 23:58:00",9,157.70
14695.0,"518 days 22:32:00",95,1552.57
15121.0,"49 days 21:59:00",28,457.72
16004.0,"474 days 01:02:00",90,2146.39
14123.0,"732 days 21:15:00",24,436.18
13806.0,"63 days 01:07:00",10,256.38
15032.0,"255 days 21:20:00",128,13285.65
15375.0,"689 days 21:12:00",6,60.96
16326.0,"5 days 02:39:00",497,4706.99
14128.0,"60 days 00:50:00",66,909.36
12837.0,"172 days 20:43:00",92,688.41
15830.0,"28 days 23:15:00",41,547.70
15470.0,"575 days 03:15:00",4,63.42
12473.0,"28 days 23:02:00",179,2848.23
15620.0,"49 days 17:33:00",136,1909.93
13572.0,"205 days 00:51:00",33,1384.25
13661.0,"602 days 21:52:00",17,325.24
13974.0,"48 days 22:09:00",45,663.52
14675.0,"15 days 23:52:00",240,1066.90
15672.0,"724 days 19:58:00",3,45.30
16066.0,"16 days 00:56:00",102,1521.87
17974.0,"24 days 01:13:00",403,1858.06
15569.0,"103 days 02:35:00",142,3586.35
15957.0,"31 days 00:36:00",151,930.10
12781.0,"20 days 21:05:00",30,707.72
14024.0,"121 days 01:20:00",34,645.74
16598.0,"276 days 23:08:00",11,140.70
13718.0,"245 days 23:26:00",12,306.55
18151.0,"134 days 01:15:00",107,1853.94
16306.0,"213 days 00:38:00",72,1162.82
16848.0,"52 days 04:08:00",85,1411.62
12915.0,"148 days 01:16:00",81,1084.85
13328.0,"315 days 21:28:00",17,1308.48
13721.0,"35 days 22:45:00",42,741.54
17212.0,"252 days 17:08:00",29,794.41
13483.0,"65 days 00:57:00",10,140.34
12530.0,"59 days 00:16:00",162,3689.86
13411.0,"106 days 22:53:00",18,213.55
15962.0,"448 days 23:02:00",58,295.83
12614.0,"277 days 02:28:00",20,315.60
15715.0,"555 days 02:54:00",38,658.02
16590.0,"380 days 17:49:00",33,563.60
16536.0,"106 days 23:30:00",56,539.02
12666.0,"358 days 22:08:00",33,1020.98
16405.0,"301 days 21:26:00",5,167.25
17909.0,"736 days 23:40:00",9,132.55
17866.0,"142 days 01:41:00",27,1131.00
14095.0,"722 days 00:01:00",1,2.95
12526.0,"00:41:00",71,1316.66
12965.0,"88 days 21:19:00",109,771.91
15407.0,"33 days 00:55:00",153,1056.44
15885.0,"92 days 02:07:00",122,1737.57
12561.0,"302 days 01:11:00",16,238.85
14272.0,"73 days 02:42:00",64,920.81
12729.0,"113 days 01:10:00",26,453.01
16126.0,"28 days 20:47:00",384,14646.80
13066.0,"23 days 23:11:00",49,430.90
18183.0,"217 days 19:03:00",44,600.52
13609.0,"592 days 23:24:00",7,167.35
15167.0,"320 days 00:09:00",313,1659.67
15740.0,"48 days 22:21:00",9,154.88
17464.0,"157 days 23:31:00",45,879.74
15486.0,"526 days 23:35:00",1,102.00
13597.0,"387 days 22:57:00",19,372.21
15264.0,"63 days 23:01:00",57,844.20
18097.0,"7 days 01:34:00",161,4652.17
18271.0,"609 days 03:24:00",21,680.85
17479.0,"632 days 03:24:00",18,389.26
12448.0,"43 days 23:04:00",22,449.45
16921.0,"60 days 20:28:00",95,446.67
13072.0,"266 days 04:38:00",7,177.15
15628.0,"4 days 02:26:00",324,5603.36
14066.0,"266 days 00:29:00",7,152.55
14656.0,"168 days 22:59:00",215,814.65
15520.0,"1 day 01:52:00",18,343.50
13655.0,"113 days 22:25:00",123,2259.30
17311.0,"77 days 22:39:00",129,3490.66
16048.0,"85 days 02:38:00",46,1056.53
14093.0,"11 days 20:23:00",105,442.85
12548.0,"165 days 21:15:00",5,95.20
12647.0,"21 days 23:54:00",574,17682.79
17580.0,"252 days 00:09:00",95,545.27
13127.0,"77 days 02:24:00",15,259.17
16655.0,"17 days 01:25:00",611,6513.27
13851.0,"95 days 00:14:00",141,4516.76
14754.0,"44 days 00:49:00",138,1546.28
17561.0,"18 days 23:57:00",203,722.34
13320.0,"69 days 23:58:00",155,2160.95
17268.0,"107 days 02:44:00",30,1733.89
13526.0,"737 days 23:36:00",54,942.60
13778.0,"102 days 21:25:00",45,1116.54
16071.0,"44 days 01:36:00",73,1076.80
16418.0,"44 days 00:11:00",169,1101.94
17047.0,"84 days 23:23:00",142,2289.23
16972.0,"382 days 01:51:00",88,786.25
14365.0,"394 days 02:58:00",51,634.68
15666.0,"471 days 20:36:00",67,632.94
16994.0,"625 days 20:31:00",1,-779.32
15072.0,"478 days 21:04:00",13,187.52
14765.0,"28 days 16:57:00",39,254.11
13215.0,"401 days 18:24:00",1,81.60
16096.0,"263 days 23:12:00",66,1584.97
15171.0,"324 days 00:11:00",7,1034.50
15098.0,"181 days 21:11:00",5,649.50
12554.0,"448 days 00:21:00",26,468.50
12531.0,"14 days 01:38:00",133,1899.05
14050.0,"31 days 02:50:00",54,746.36
17976.0,"371 days 23:01:00",130,706.38
17558.0,"392 days 22:14:00",28,259.17
14144.0,"485 days 21:33:00",1,30.60
17228.0,"15 days 02:26:00",358,3177.24
13031.0,"406 days 21:16:00",435,3419.27
15217.0,"562 days 22:59:00",28,426.24
14774.0,"528 days 00:24:00",13,241.45
13927.0,"74 days 00:50:00",44,689.96
17716.0,"22 days 00:50:00",614,15671.32
14577.0,"12 days 00:03:00",185,1374.25
13135.0,"196 days 01:58:00",18,3371.45
12927.0,"394 days 02:48:00",11,197.31
17574.0,"242 days 03:03:00",8,185.65
14447.0,"18 days 04:22:00",106,1711.73
17283.0,"378 days 00:57:00",15,188.46
17465.0,"425 days 00:54:00",144,2533.64
13413.0,"639 days 00:33:00",45,345.80
16886.0,"444 days 01:04:00",16,0.00
15794.0,"735 days 23:46:00",15,777.00
12853.0,"107 days 01:50:00",157,3728.50
13250.0,"452 days 02:07:00",21,248.54
17657.0,"429 days 21:58:00",7,126.00
16959.0,"86 days 21:47:00",7,117.35
17028.0,"580 days 21:17:00",95,1593.83
17536.0,"176 days 23:27:00",16,364.83
13659.0,"196 days 16:54:00",289,4716.63
18021.0,"509 days 01:58:00",33,227.06
13028.0,"22 days 01:40:00",47,659.68
15355.0,"28 days 23:06:00",14,277.05
14232.0,"31 days 00:33:00",118,2043.93
13324.0,"31 days 20:59:00",139,10421.37
14761.0,"58 days 00:40:00",24,447.92
17478.0,"407 days 21:49:00",40,1272.80
17848.0,"80 days 20:01:00",169,3638.15
16643.0,"245 days 04:26:00",58,915.56
17186.0,"46 days 02:30:00",2,144.00
14639.0,"51 days 21:44:00",295,4946.81
16883.0,"186 days 23:59:00",289,2386.64
13945.0,"394 days 02:50:00",51,854.15
18177.0,"30 days 22:06:00",101,2189.62
13249.0,"91 days 23:24:00",35,1608.93
15423.0,"37 days 22:49:00",17,219.14
15545.0,"53 days 23:26:00",112,428.05
12427.0,"11 days 02:02:00",45,1011.87
17377.0,"23 days 01:33:00",1796,17851.41
18089.0,"446 days 00:53:00",10,428.45
15223.0,"225 days 01:19:00",46,1117.10
16449.0,"190 days 01:43:00",43,674.69
16711.0,"2 days 20:18:00",35,2751.48
16666.0,"18 days 22:49:00",50,225.94
17080.0,"21 days 23:51:00",34,955.41
16338.0,"156 days 22:54:00",11,214.80
15224.0,"357 days 21:48:00",40,837.26
17513.0,"71 days 20:08:00",18,1158.80
13982.0,"38 days 20:26:00",265,4418.79
12350.0,"309 days 20:49:00",17,334.40
18059.0,"8 days 19:48:00",21,296.71
14582.0,"40 days 00:54:00",6,114.11
15562.0,"351 days 02:55:00",34,673.38
12571.0,"39 days 02:31:00",34,519.61
15633.0,"508 days 22:56:00",185,4173.41
18020.0,"543 days 00:03:00",14,129.28
14868.0,"2 days 22:01:00",214,4170.06
13245.0,"50 days 01:10:00",45,989.22
14778.0,"126 days 21:27:00",35,730.86
12485.0,"528 days 21:28:00",34,708.10
17564.0,"23 days 23:23:00",49,454.01
17469.0,"15 days 23:35:00",277,4958.34
17987.0,"184 days 22:28:00",181,928.12
12923.0,"63 days 20:30:00",62,789.87
14985.0,"197 days 22:21:00",87,296.75
15915.0,"401 days 01:37:00",146,429.21
16374.0,"65 days 21:29:00",358,1771.45
12814.0,"101 days 00:39:00",2,125.92
17813.0,"13 days 20:37:00",378,1714.60
13872.0,"512 days 21:11:00",61,891.32
15188.0,"724 days 23:20:00",23,310.43
12852.0,"289 days 21:54:00",20,299.75
14644.0,"8 days 21:52:00",72,2077.47
13770.0,"421 days 21:40:00",48,785.37
16401.0,"18:35:00",387,6628.99
15132.0,"17 days 19:40:00",52,977.93
12974.0,"197 days 03:17:00",32,408.95
12517.0,"27 days 22:46:00",286,2464.89
14293.0,"2 days 21:33:00",135,3174.33
14863.0,"28 days 21:46:00",11,266.76
14025.0,"464 days 02:39:00",102,3969.10
15661.0,"316 days 22:54:00",44,1215.95
12464.0,"9 days 23:17:00",29,1212.05
14591.0,"14 days 22:53:00",197,1447.14
17512.0,"28 days 00:39:00",199,5432.27
16807.0,"142 days 00:50:00",144,2064.88
17379.0,"10 days 22:54:00",83,404.66
12803.0,"392 days 21:53:00",55,1092.81
15817.0,"420 days 01:43:00",152,2766.40
16804.0,"22 days 20:07:00",60,536.99
17163.0,"21 days 03:53:00",30,699.78
17041.0,"26 days 01:29:00",130,1670.48
15253.0,"15 days 20:28:00",121,2033.29
14515.0,"17 days 01:13:00",180,3718.90
18028.0,"582 days 23:22:00",4,192.05
16413.0,"56 days 00:42:00",69,528.98
13056.0,"550 days 22:40:00",19,209.48
18153.0,"658 days 21:00:00",17,246.22
14213.0,"371 days 03:03:00",15,-1192.20
15920.0,"153 days 21:19:00",108,571.64
12583.0,"2 days 04:43:00",471,14344.90
13373.0,"60 days 01:59:00",358,7587.19
18064.0,"132 days 20:11:00",69,4441.18
12964.0,"436 days 19:03:00",26,132.24
16568.0,"427 days 01:56:00",5,1020.90
17224.0,"500 days 23:20:00",8,100.86
17154.0,"74 days 23:08:00",23,329.34
12718.0,"70 days 20:12:00",19,238.25
12888.0,"213 days 20:48:00",7,313.77
14340.0,"218 days 03:06:00",6,134.70
13303.0,"399 days 21:55:00",4,61.72
13367.0,"431 days 02:50:00",20,510.20
16735.0,"78 days 01:01:00",328,5632.01
18105.0,"37 days 00:46:00",18,113.48
13083.0,"3 days 21:49:00",22,395.43
17569.0,"331 days 22:35:00",29,344.14
15097.0,"3 days 22:47:00",68,587.05
14479.0,"253 days 03:43:00",149,1299.11
16059.0,"65 days 02:54:00",422,3217.77
17134.0,"106 days 02:57:00",37,637.10
13676.0,"538 days 19:20:00",15,153.15
18209.0,"28 days 00:43:00",8,139.10
12567.0,"22 days 01:48:00",658,13393.82
17880.0,"364 days 02:29:00",45,824.92
12409.0,"78 days 02:12:00",272,23090.47
13925.0,"35 days 23:50:00",45,616.65
13931.0,"85 days 02:47:00",272,5250.78
16564.0,"568 days 22:09:00",5,87.80
15179.0,"17 days 23:57:00",322,7426.82
13351.0,"65 days 23:55:00",16,373.94
15305.0,"554 days 23:00:00",5,93.60
17400.0,"125 days 21:12:00",481,4677.05
16382.0,"407 days 20:27:00",44,353.10
12542.0,"483 days 17:38:00",45,423.38
16535.0,"4 days 21:32:00",76,1001.59
14869.0,"3 days 01:55:00",259,2776.80
12668.0,"6 days 21:40:00",546,11380.71
17619.0,"311 days 22:32:00",77,218.52
14703.0,"14 days 03:27:00",22,318.17
12564.0,"260 days 21:55:00",21,456.90
14113.0,"3 days 00:32:00",145,6156.75
16335.0,"551 days 01:15:00",367,2747.00
14560.0,"6 days 21:28:00",202,6050.44
15255.0,"66 days 00:07:00",193,3670.77
16101.0,"8 days 19:56:00",200,3167.42
15139.0,"239 days 01:11:00",13,178.96
16948.0,"138 days 00:04:00",43,868.77
18207.0,"493 days 03:52:00",34,505.12
15685.0,"449 days 23:07:00",17,55.98
17599.0,"464 days 00:33:00",5,44.55
13153.0,"5 days 00:36:00",15,486.22
15464.0,"337 days 20:54:00",157,1048.85
17025.0,"60 days 03:44:00",42,1510.64
16637.0,"31 days 23:33:00",72,1124.59
17470.0,"44 days 00:08:00",166,2804.87
14699.0,"213 days 21:56:00",50,702.60
14559.0,"389 days 20:45:00",2,75.60
17032.0,"441 days 02:30:00",246,2150.06
13454.0,"640 days 22:10:00",23,219.87
12417.0,"2 days 21:58:00",381,6708.21
15694.0,"03:06:00",163,10566.46
13246.0,"17 days 20:00:00",385,3277.68
14618.0,"8 days 23:05:00",54,1295.67
12748.0,"00:30:00",7307,49970.13
14275.0,"395 days 03:44:00",23,1189.38
16198.0,"74 days 21:52:00",33,1030.04
13355.0,"121 days 22:02:00",32,674.70
16042.0,"21 days 19:00:00",141,2153.00
13025.0,"731 days 02:48:00",13,323.39
16089.0,"385 days 22:59:00",50,271.44
12489.0,"335 days 23:37:00",15,334.93
17152.0,"194 days 00:31:00",18,1830.50
14154.0,"238 days 20:24:00",294,6263.60
13585.0,"530 days 00:17:00",40,674.46
13389.0,"10 days 22:49:00",51,797.96
13913.0,"506 days 02:39:00",3,42.22
17696.0,"37 days 23:07:00",400,7380.89
14750.0,"735 days 18:53:00",32,112.03
18239.0,"218 days 00:12:00",125,2150.36
15874.0,"62 days 23:52:00",370,11135.00
17362.0,"238 days 22:07:00",146,1010.54
18159.0,"300 days 22:24:00",23,530.15
16769.0,"259 days 23:09:00",100,1141.75
14554.0,"9 days 20:06:00",216,2381.04
15136.0,"2 days 00:24:00",69,1282.45
17221.0,"6 days 23:15:00",126,978.52
16322.0,"21:09:00",37,326.75
13077.0,"17:26:00",354,3040.17
17944.0,"422 days 20:25:00",26,75.41
17791.0,"29 days 00:41:00",10,106.10
16311.0,"17 days 03:56:00",37,616.26
18008.0,"69 days 21:33:00",102,19787.13
15638.0,"300 days 21:38:00",29,2137.20
14997.0,"45 days 23:22:00",39,771.38
13179.0,"618 days 01:10:00",34,572.31
18033.0,"64 days 19:22:00",34,97.97
12557.0,"15 days 19:51:00",58,18716.14
12655.0,"423 days 03:33:00",16,261.35
17992.0,"388 days 23:46:00",53,254.13
12818.0,"177 days 22:56:00",16,1517.88
13030.0,"10 days 22:20:00",159,1227.22
12863.0,"51 days 22:35:00",49,2775.55
13995.0,"14 days 22:28:00",238,3836.26
15304.0,"60 days 02:27:00",32,905.45
13468.0,"1 day 02:11:00",750,13091.61
18250.0,"300 days 22:51:00",22,342.92
17480.0,"73 days 02:29:00",56,896.72
14866.0,"10 days 01:05:00",141,20657.77
13833.0,"158 days 23:23:00",45,701.36
12494.0,"9 days 03:29:00",122,1743.52
16440.0,"7 days 00:48:00",307,3856.97
15149.0,"133 days 01:52:00",69,1554.61
17413.0,"404 days 00:17:00",10,560.14
14208.0,"94 days 00:02:00",35,567.05
15521.0,"35 days 22:58:00",423,6674.44
15897.0,"193 days 23:00:00",24,222.05
13621.0,"116 days 04:24:00",19,213.85
14649.0,"4 days 00:20:00",575,3754.16
16146.0,"156 days 22:30:00",41,946.38
15763.0,"31 days 03:06:00",63,1048.67
13202.0,"378 days 00:45:00",70,1571.35
13332.0,"13 days 23:20:00",21,350.90
14147.0,"48 days 23:14:00",33,2019.30
16094.0,"11 days 00:05:00",211,3599.16
15034.0,"15 days 00:39:00",770,8282.45
14670.0,"279 days 22:37:00",188,602.00
18276.0,"20 days 19:49:00",99,1620.67
12444.0,"20 days 23:27:00",177,5005.46
13010.0,"373 days 21:41:00",12,330.12
15180.0,"366 days 21:53:00",58,904.43
15534.0,"725 days 00:02:00",8,162.25
18264.0,"498 days 02:48:00",36,603.25
16771.0,"32 days 23:22:00",412,3967.60
17542.0,"269 days 01:05:00",65,341.70
14776.0,"50 days 21:16:00",211,3339.02
15564.0,"462 days 20:58:00",4,70.74
14679.0,"371 days 02:43:00",68,1270.40
17012.0,"724 days 19:16:00",42,384.16
17253.0,"17 days 23:51:00",18,178.26
14155.0,"265 days 22:37:00",6,118.75
15849.0,"595 days 23:55:00",1,-5876.34
15690.0,"3 days 20:51:00",19,239.76
17359.0,"10 days 22:13:00",38,284.46
17328.0,"672 days 19:39:00",6,104.70
14060.0,"4 days 00:21:00",272,9503.14
15413.0,"429 days 21:35:00",27,-2531.38
16544.0,"519 days 01:39:00",14,110.30
17829.0,"298 days 00:04:00",172,4680.42
17602.0,"1 day 22:57:00",937,7337.43
13680.0,"23:03:00",673,9915.56
13734.0,"508 days 00:46:00",30,3451.29
15260.0,"99 days 22:55:00",404,9098.38
17979.0,"35 days 00:45:00",147,737.81
15875.0,"645 days 19:59:00",25,111.72
14808.0,"39 days 00:29:00",256,2175.37
18237.0,"2 days 00:01:00",61,987.10
12797.0,"359 days 20:26:00",49,725.46
13258.0,"11 days 03:19:00",46,1035.18
13376.0,"98 days 20:34:00",53,1019.76
16259.0,"409 days 22:23:00",93,361.94
