"Customer ID","cohort_month","Country","Number of unique Invoice","recency_days","frequency","monetary","r_score","f_score","m_score"
12721.0,2010-08-01 00:00:00.000,France,10,31,254,3906.68,4,5,5
16505.0,2011-11-01 00:00:00.000,United Kingdom,1,31,4,777.60,4,1,3
15957.0,2010-10-01 00:00:00.000,United Kingdom,3,31,151,930.10,4,4,3
14232.0,2011-03-01 00:00:00.000,United Kingdom,8,31,118,2043.93,4,4,4
14524.0,2010-10-01 00:00:00.000,United Kingdom,13,31,328,2933.71,4,5,5
17637.0,2011-08-01 00:00:00.000,United Kingdom,2,30,35,547.06,4,2,2
12990.0,2010-03-01 00:00:00.000,United Kingdom,7,30,27,955.50,4,2,3
15356.0,2010-10-01 00:00:00.000,United Kingdom,13,30,755,3464.95,4,5,5
13975.0,2010-02-01 00:00:00.000,United Kingdom,14,30,755,5327.29,4,5,5
17633.0,2010-11-01 00:00:00.000,United Kingdom,9,30,103,1974.89,4,4,4
14676.0,2010-03-01 00:00:00.000,United Kingdom,16,30,140,8285.49,4,4,5
12613.0,2009-12-01 00:00:00.000,Germany,13,30,347,6591.52,4,5,5
12849.0,2010-04-01 00:00:00.000,United Kingdom,6,30,148,3090.56,4,4,5
16618.0,2011-01-01 00:00:00.000,United Kingdom,6,30,97,2630.64,4,4,4
13272.0,2011-09-01 00:00:00.000,United Kingdom,2,30,15,276.56,4,1,2
17515.0,2010-06-01 00:00:00.000,United Kingdom,9,30,180,1617.46,4,4,4
17160.0,2009-12-01 00:00:00.000,United Kingdom,18,30,655,10201.36,4,5,5
13695.0,2010-05-01 00:00:00.000,United Kingdom,16,30,96,2770.73,4,4,4
15043.0,2010-06-01 00:00:00.000,United Kingdom,6,30,52,2873.80,4,3,5
16837.0,2011-04-01 00:00:00.000,United Kingdom,12,30,166,3167.73,4,4,5
13110.0,2009-12-01 00:00:00.000,United Kingdom,14,30,254,2896.17,4,5,5
18177.0,2009-12-01 00:00:00.000,United Kingdom,10,30,101,2189.62,4,4,4
15103.0,2011-09-01 00:00:00.000,United Kingdom,2,30,35,703.36,4,2,3
13643.0,2009-12-01 00:00:00.000,United Kingdom,15,30,107,2112.17,4,4,4
13867.0,2011-05-01 00:00:00.000,United Kingdom,3,30,61,1015.29,4,3,3
16284.0,2010-11-01 00:00:00.000,United Kingdom,3,30,139,1029.77,4,4,3
16602.0,2010-11-01 00:00:00.000,United Kingdom,5,30,47,711.63,4,3,3
15513.0,2010-01-01 00:00:00.000,United Kingdom,41,30,575,27264.45,4,5,5
18216.0,2011-11-01 00:00:00.000,United Kingdom,1,30,26,481.75,4,2,2
15153.0,2011-11-01 00:00:00.000,United Kingdom,1,30,22,329.25,4,2,2
17022.0,2010-10-01 00:00:00.000,United Kingdom,2,30,16,260.00,4,1,2
18164.0,2011-11-01 00:00:00.000,United Kingdom,2,30,25,394.70,4,2,2
15275.0,2011-11-01 00:00:00.000,United Kingdom,2,30,42,609.19,4,3,3
14284.0,2010-02-01 00:00:00.000,United Kingdom,4,30,69,1282.85,4,3,4
13046.0,2010-09-01 00:00:00.000,United Kingdom,3,30,56,949.25,4,3,3
13029.0,2010-07-01 00:00:00.000,United Kingdom,5,30,17,1927.30,4,2,4
16205.0,2010-06-01 00:00:00.000,United Kingdom,7,30,200,1830.61,4,5,4
16767.0,2010-04-01 00:00:00.000,United Kingdom,16,30,325,7971.80,4,5,5
15027.0,2010-03-01 00:00:00.000,United Kingdom,13,30,94,2974.04,4,4,5
14214.0,2011-03-01 00:00:00.000,United Kingdom,7,30,70,1000.23,4,3,3
14108.0,2009-12-01 00:00:00.000,United Kingdom,5,30,55,1041.21,4,3,3
16751.0,2011-11-01 00:00:00.000,United Kingdom,1,30,25,1764.72,4,2,4
13384.0,2010-07-01 00:00:00.000,United Kingdom,15,30,271,6635.09,4,5,5
12949.0,2009-12-01 00:00:00.000,United Kingdom,28,30,725,15391.00,4,5,5
16880.0,2010-08-01 00:00:00.000,United Kingdom,8,30,187,1840.86,4,5,4
12472.0,2009-12-01 00:00:00.000,Germany,37,30,1049,16956.69,4,5,5
13623.0,2009-12-01 00:00:00.000,United Kingdom,15,30,303,2446.36,4,5,4
17865.0,2009-12-01 00:00:00.000,United Kingdom,62,30,1062,25649.05,4,5,5
16041.0,2011-07-01 00:00:00.000,United Kingdom,3,30,6,3166.40,4,1,5
14691.0,2011-05-01 00:00:00.000,United Kingdom,5,30,71,2114.33,4,3,4
13804.0,2010-09-01 00:00:00.000,United Kingdom,9,30,169,3208.52,4,4,5
12893.0,2011-11-01 00:00:00.000,United Kingdom,1,30,34,188.14,4,2,1
14921.0,2011-05-01 00:00:00.000,United Kingdom,2,29,78,1316.07,4,4,4
17011.0,2010-02-01 00:00:00.000,United Kingdom,4,29,29,536.70,4,2,2
14240.0,2010-10-01 00:00:00.000,United Kingdom,3,29,61,1247.49,4,3,4
12532.0,2011-11-01 00:00:00.000,France,1,29,16,349.83,4,1,2
17038.0,2010-10-01 00:00:00.000,United Kingdom,2,29,63,743.17,4,3,3
13209.0,2010-01-01 00:00:00.000,United Kingdom,16,29,374,8438.06,4,5,5
14968.0,2010-09-01 00:00:00.000,United Kingdom,2,29,85,504.99,4,4,2
17867.0,2009-12-01 00:00:00.000,United Kingdom,20,29,163,895.78,4,4,3
15485.0,2009-12-01 00:00:00.000,United Kingdom,8,29,165,5624.51,4,4,5
16516.0,2011-11-01 00:00:00.000,United Kingdom,1,29,6,101.70,4,1,1
15114.0,2010-10-01 00:00:00.000,United Kingdom,12,29,231,3400.12,4,5,5
13522.0,2011-11-01 00:00:00.000,United Kingdom,1,29,5,125.80,4,1,1
15986.0,2010-11-01 00:00:00.000,United Kingdom,2,29,25,354.42,4,2,2
17690.0,2010-02-01 00:00:00.000,United Kingdom,21,29,385,7438.60,4,5,5
13992.0,2010-09-01 00:00:00.000,United Kingdom,3,29,11,219.50,4,1,1
16953.0,2011-11-01 00:00:00.000,United Kingdom,1,29,1,20.80,4,1,1
17702.0,2010-11-01 00:00:00.000,United Kingdom,9,29,168,2911.79,4,4,5
16996.0,2010-10-01 00:00:00.000,United Kingdom,13,29,87,2044.16,4,4,4
15450.0,2011-11-01 00:00:00.000,United Kingdom,1,29,30,429.84,4,2,2
18236.0,2010-04-01 00:00:00.000,United Kingdom,12,29,98,1795.35,4,4,4
14944.0,2010-02-01 00:00:00.000,United Kingdom,24,29,310,9674.92,4,5,5
12708.0,2009-12-01 00:00:00.000,Germany,30,29,336,5118.16,4,5,5
16003.0,2009-12-01 00:00:00.000,United Kingdom,10,29,203,5613.83,4,5,5
16218.0,2010-05-01 00:00:00.000,United Kingdom,19,29,186,4343.60,4,5,5
17197.0,2011-11-01 00:00:00.000,United Kingdom,1,29,29,1013.01,4,2,3
12541.0,2011-03-01 00:00:00.000,Spain,3,29,52,981.18,4,3,3
17537.0,2011-02-01 00:00:00.000,United Kingdom,2,29,75,897.62,4,3,3
13983.0,2009-12-01 00:00:00.000,United Kingdom,30,29,359,6993.41,4,5,5
12544.0,2011-11-01 00:00:00.000,Spain,2,29,20,355.70,4,2,2
16025.0,2011-11-01 00:00:00.000,United Kingdom,1,29,28,439.66,4,2,2
15597.0,2010-05-01 00:00:00.000,United Kingdom,3,29,38,554.52,4,2,2
12659.0,2011-11-01 00:00:00.000,France,1,29,5,91.68,4,1,1
16986.0,2010-02-01 00:00:00.000,United Kingdom,11,29,174,4888.75,4,4,5
12981.0,2011-07-01 00:00:00.000,United Kingdom,2,29,20,372.22,4,2,2
15785.0,2009-12-01 00:00:00.000,United Kingdom,26,29,244,5825.33,4,5,5
17791.0,2011-11-01 00:00:00.000,United Kingdom,1,29,10,106.10,4,1,1
15452.0,2010-07-01 00:00:00.000,United Kingdom,6,29,202,1799.11,4,5,4
17059.0,2010-01-01 00:00:00.000,United Kingdom,10,29,842,5584.83,4,5,5
18125.0,2011-01-01 00:00:00.000,United Kingdom,5,29,197,1141.34,4,5,3
16628.0,2010-03-01 00:00:00.000,United Kingdom,8,29,127,2313.09,4,4,4
17416.0,2009-12-01 00:00:00.000,United Kingdom,25,29,600,17221.47,4,5,5
15463.0,2011-11-01 00:00:00.000,United Kingdom,1,28,7,126.14,4,1,1
14712.0,2010-10-01 00:00:00.000,United Kingdom,4,28,32,1328.07,4,2,4
17573.0,2011-09-01 00:00:00.000,United Kingdom,4,28,26,362.90,4,2,2
16743.0,2010-04-01 00:00:00.000,United Kingdom,15,28,377,4207.01,4,5,5
14064.0,2010-01-01 00:00:00.000,United Kingdom,21,28,252,3039.75,4,5,5
18217.0,2010-07-01 00:00:00.000,United Kingdom,6,28,44,902.80,4,3,3
17977.0,2010-11-01 00:00:00.000,United Kingdom,3,28,110,1507.73,4,4,4
12844.0,2010-04-01 00:00:00.000,United Kingdom,4,28,103,648.60,4,4,3
12599.0,2010-05-01 00:00:00.000,France,13,28,133,2296.72,4,4,4
15830.0,2011-11-01 00:00:00.000,United Kingdom,2,28,41,547.70,4,3,2
15184.0,2009-12-01 00:00:00.000,United Kingdom,4,28,85,689.95,4,4,3
15355.0,2011-10-01 00:00:00.000,United Kingdom,2,28,14,277.05,4,1,2
12473.0,2011-06-01 00:00:00.000,Germany,9,28,179,2848.23,4,4,4
15289.0,2010-03-01 00:00:00.000,United Kingdom,7,28,99,1570.71,4,4,4
14466.0,2009-12-01 00:00:00.000,United Kingdom,13,28,216,4646.90,4,5,5
17653.0,2011-08-01 00:00:00.000,United Kingdom,5,28,50,1175.88,4,3,3
16434.0,2010-01-01 00:00:00.000,United Kingdom,13,28,188,2727.04,4,5,4
15238.0,2011-06-01 00:00:00.000,United Kingdom,5,28,52,1056.54,4,3,3
12617.0,2011-11-01 00:00:00.000,France,1,28,42,355.53,4,3,2
17442.0,2010-02-01 00:00:00.000,United Kingdom,23,28,294,4500.70,4,5,5
14863.0,2011-11-01 00:00:00.000,United Kingdom,1,28,11,266.76,4,1,2
16863.0,2010-10-01 00:00:00.000,United Kingdom,5,28,58,977.07,4,3,3
13148.0,2009-12-01 00:00:00.000,United Kingdom,36,28,841,8123.60,4,5,5
16903.0,2010-10-01 00:00:00.000,United Kingdom,4,28,193,1029.98,4,5,3
16126.0,2009-12-01 00:00:00.000,United Kingdom,15,28,384,14646.80,4,5,5
14829.0,2010-09-01 00:00:00.000,United Kingdom,9,28,113,1639.94,4,4,4
15111.0,2010-04-01 00:00:00.000,United Kingdom,5,28,151,2730.87,4,4,4
17109.0,2010-07-01 00:00:00.000,United Kingdom,10,28,144,1280.10,4,4,4
12538.0,2010-11-01 00:00:00.000,Spain,2,28,34,640.45,4,2,3
13460.0,2011-10-01 00:00:00.000,United Kingdom,2,28,17,183.44,4,2,1
17901.0,2010-07-01 00:00:00.000,United Kingdom,3,28,22,260.08,4,2,2
13606.0,2011-02-01 00:00:00.000,United Kingdom,3,28,43,280.54,4,3,2
13817.0,2010-12-01 00:00:00.000,Germany,2,28,24,382.98,4,2,2
16907.0,2010-07-01 00:00:00.000,United Kingdom,9,28,255,1707.90,4,5,4
14748.0,2009-12-01 00:00:00.000,United Kingdom,16,28,220,2672.25,4,5,4
16791.0,2009-12-01 00:00:00.000,United Kingdom,18,28,705,3946.12,4,5,5
18135.0,2010-03-01 00:00:00.000,United Kingdom,13,28,40,1229.22,4,3,4
17932.0,2011-05-01 00:00:00.000,United Kingdom,3,28,90,1331.57,4,4,4
14765.0,2011-06-01 00:00:00.000,United Kingdom,3,28,39,254.11,4,3,1
13810.0,2011-10-01 00:00:00.000,Germany,4,28,36,899.51,4,2,3
12384.0,2011-08-01 00:00:00.000,Switzerland,3,28,30,566.16,4,2,2
14789.0,2011-11-01 00:00:00.000,United Kingdom,1,28,6,197.64,4,1,1
13727.0,2009-12-01 00:00:00.000,United Kingdom,9,28,85,1067.30,4,4,3
14035.0,2010-04-01 00:00:00.000,United Kingdom,11,28,154,2852.47,4,4,4
12589.0,2010-01-01 00:00:00.000,France,11,28,212,3094.17,4,5,5
12600.0,2009-12-01 00:00:00.000,Germany,26,28,140,4955.79,4,4,5
17015.0,2011-06-01 00:00:00.000,United Kingdom,3,28,217,1842.56,4,5,4
17295.0,2011-10-01 00:00:00.000,United Kingdom,3,28,69,556.95,4,3,2
17162.0,2011-02-01 00:00:00.000,United Kingdom,11,28,105,1707.21,4,4,4
14226.0,2010-09-01 00:00:00.000,United Kingdom,9,28,105,2967.78,4,4,5
18209.0,2011-11-01 00:00:00.000,United Kingdom,1,28,8,139.10,4,1,1
17512.0,2009-12-01 00:00:00.000,United Kingdom,20,28,199,5432.27,4,5,5
14662.0,2009-12-01 00:00:00.000,United Kingdom,7,28,253,1416.33,4,5,4
16386.0,2010-11-01 00:00:00.000,United Kingdom,3,28,147,1102.59,4,4,3
15557.0,2011-11-01 00:00:00.000,United Kingdom,1,28,20,473.65,4,2,2
17054.0,2011-04-01 00:00:00.000,United Kingdom,6,27,84,1353.83,4,4,4
15608.0,2010-10-01 00:00:00.000,United Kingdom,5,27,105,1785.98,4,4,4
12726.0,2010-03-01 00:00:00.000,France,11,27,179,4014.60,4,4,5
16671.0,2011-06-01 00:00:00.000,United Kingdom,3,27,6,1692.27,4,1,4
12685.0,2011-09-01 00:00:00.000,France,6,27,157,2863.08,4,4,5
16460.0,2011-09-01 00:00:00.000,United Kingdom,3,27,135,814.72,4,4,3
12517.0,2011-06-01 00:00:00.000,Germany,6,27,286,2464.89,4,5,4
16433.0,2010-10-01 00:00:00.000,United Kingdom,2,27,34,384.52,4,2,2
15692.0,2011-11-01 00:00:00.000,United Kingdom,1,27,12,191.04,4,1,1
16332.0,2010-04-01 00:00:00.000,United Kingdom,13,27,201,1989.97,4,5,4
17088.0,2011-03-01 00:00:00.000,United Kingdom,4,27,115,1991.01,4,4,4
17052.0,2011-11-01 00:00:00.000,United Kingdom,1,27,92,413.75,4,4,2
12480.0,2010-07-01 00:00:00.000,Germany,8,27,245,5435.10,4,5,5
15492.0,2011-09-01 00:00:00.000,United Kingdom,2,27,35,659.46,4,2,3
13557.0,2009-12-01 00:00:00.000,United Kingdom,16,27,183,2980.08,4,5,5
18014.0,2011-11-01 00:00:00.000,United Kingdom,1,27,32,166.42,4,2,1
13732.0,2011-11-01 00:00:00.000,United Kingdom,1,27,33,491.86,4,2,2
12691.0,2010-10-01 00:00:00.000,France,7,27,39,1170.40,4,3,3
17191.0,2009-12-01 00:00:00.000,United Kingdom,16,27,576,4810.55,4,5,5
17069.0,2009-12-01 00:00:00.000,United Kingdom,21,27,310,5718.40,4,5,5
17041.0,2010-04-01 00:00:00.000,United Kingdom,7,26,130,1670.48,4,4,4
17790.0,2010-06-01 00:00:00.000,United Kingdom,20,26,304,2783.61,4,5,4
17838.0,2010-03-01 00:00:00.000,United Kingdom,15,26,326,6239.55,4,5,5
15599.0,2010-09-01 00:00:00.000,United Kingdom,3,26,83,1250.06,4,4,4
13892.0,2010-05-01 00:00:00.000,United Kingdom,6,26,36,1267.65,4,2,4
14661.0,2011-11-01 00:00:00.000,United Kingdom,1,26,4,107.95,4,1,1
13450.0,2010-04-01 00:00:00.000,United Kingdom,14,26,148,4117.54,4,4,5
17211.0,2009-12-01 00:00:00.000,United Kingdom,15,26,380,4002.10,4,5,5
14044.0,2010-01-01 00:00:00.000,United Kingdom,11,26,852,3106.15,4,5,5
14487.0,2010-11-01 00:00:00.000,United Kingdom,8,26,192,1428.11,4,5,4
13170.0,2011-11-01 00:00:00.000,United Kingdom,1,26,32,116.01,4,2,1
15429.0,2011-09-01 00:00:00.000,United Kingdom,3,26,83,364.90,4,4,2
13984.0,2009-12-01 00:00:00.000,United Kingdom,13,26,94,1616.12,4,4,4
14882.0,2010-03-01 00:00:00.000,United Kingdom,15,26,70,3426.55,4,3,5
16416.0,2010-02-01 00:00:00.000,United Kingdom,10,26,189,2948.47,4,5,5
13700.0,2010-02-01 00:00:00.000,United Kingdom,14,25,247,2586.21,4,5,4
14499.0,2010-08-01 00:00:00.000,United Kingdom,10,25,322,2120.62,4,5,4
17287.0,2009-12-01 00:00:00.000,United Kingdom,23,25,497,4095.71,4,5,5
14784.0,2010-11-01 00:00:00.000,United Kingdom,3,25,27,449.93,4,2,2
13379.0,2011-07-01 00:00:00.000,United Kingdom,3,25,97,572.56,4,4,2
12865.0,2010-08-01 00:00:00.000,Austria,5,25,196,3303.31,4,5,5
16726.0,2010-10-01 00:00:00.000,United Kingdom,7,25,270,2088.41,4,5,4
15787.0,2011-10-01 00:00:00.000,United Kingdom,3,25,206,948.05,4,5,3
15449.0,2011-03-01 00:00:00.000,United Kingdom,5,25,62,971.22,4,3,3
17720.0,2010-05-01 00:00:00.000,United Kingdom,12,25,136,2715.06,4,4,4
15411.0,2011-06-01 00:00:00.000,United Kingdom,5,25,100,1346.38,4,4,4
13146.0,2011-11-01 00:00:00.000,United Kingdom,1,25,17,228.91,4,2,1
12867.0,2009-12-01 00:00:00.000,United Kingdom,16,25,1076,7862.69,4,5,5
12508.0,2011-11-01 00:00:00.000,France,2,25,69,398.27,4,3,2
16898.0,2010-05-01 00:00:00.000,United Kingdom,6,25,295,887.67,4,5,3
14227.0,2010-02-01 00:00:00.000,United Kingdom,22,25,388,6327.31,4,5,5
13603.0,2011-11-01 00:00:00.000,United Kingdom,1,25,27,164.34,4,2,1
13451.0,2010-03-01 00:00:00.000,United Kingdom,13,25,1044,7119.97,4,5,5
18069.0,2010-02-01 00:00:00.000,United Kingdom,13,25,1000,4525.71,4,5,5
16930.0,2011-10-01 00:00:00.000,United Kingdom,3,25,54,380.55,4,3,2
13178.0,2009-12-01 00:00:00.000,United Kingdom,25,25,696,13997.89,4,5,5
14382.0,2010-11-01 00:00:00.000,United Kingdom,3,25,303,1240.85,4,5,4
16720.0,2009-12-01 00:00:00.000,United Kingdom,4,25,161,593.43,4,4,3
18211.0,2011-03-01 00:00:00.000,United Kingdom,5,25,42,600.07,4,3,3
15203.0,2009-12-01 00:00:00.000,United Kingdom,15,25,343,4400.18,4,5,5
12428.0,2011-03-01 00:00:00.000,Finland,12,25,300,7877.20,4,5,5
15365.0,2010-02-01 00:00:00.000,United Kingdom,15,25,255,3573.26,4,5,5
12689.0,2011-08-01 00:00:00.000,France,2,25,72,1247.61,4,3,4
17663.0,2009-12-01 00:00:00.000,United Kingdom,23,25,249,5081.04,4,5,5
13549.0,2010-11-01 00:00:00.000,United Kingdom,9,25,60,1003.72,4,3,3
14494.0,2009-12-01 00:00:00.000,United Kingdom,3,25,17,401.46,4,2,2
14862.0,2011-07-01 00:00:00.000,United Kingdom,2,25,48,841.20,4,3,3
14530.0,2010-01-01 00:00:00.000,United Kingdom,19,25,489,6077.15,4,5,5
16303.0,2010-03-01 00:00:00.000,United Kingdom,9,25,293,7823.72,4,5,5
15291.0,2009-12-01 00:00:00.000,United Kingdom,53,25,267,13451.24,4,5,5
16936.0,2010-11-01 00:00:00.000,United Kingdom,2,25,141,551.17,4,4,2
12938.0,2011-11-01 00:00:00.000,United Kingdom,1,25,9,114.14,4,1,1
15168.0,2011-11-01 00:00:00.000,United Kingdom,1,25,5,106.56,4,1,1
14684.0,2010-11-01 00:00:00.000,United Kingdom,6,25,519,1468.55,4,5,4
17538.0,2011-11-01 00:00:00.000,United Kingdom,1,25,9,98.42,4,1,1
18082.0,2011-11-01 00:00:00.000,United Kingdom,1,25,73,703.37,4,3,3
18117.0,2011-11-01 00:00:00.000,United Kingdom,1,25,74,320.72,4,3,2
15863.0,2009-12-01 00:00:00.000,United Kingdom,5,25,79,358.70,4,4,2
17652.0,2011-03-01 00:00:00.000,United Kingdom,18,24,270,4737.13,4,5,5
17081.0,2010-02-01 00:00:00.000,United Kingdom,6,24,214,964.39,4,5,3
15458.0,2010-11-01 00:00:00.000,United Kingdom,2,24,13,370.44,4,1,2
15839.0,2011-07-01 00:00:00.000,United Kingdom,5,24,65,1020.74,4,3,3
16747.0,2011-10-01 00:00:00.000,United Kingdom,4,24,45,826.96,4,3,3
16639.0,2010-10-01 00:00:00.000,United Kingdom,5,24,83,1659.85,4,4,4
16207.0,2011-11-01 00:00:00.000,United Kingdom,1,24,19,394.38,4,2,2
15125.0,2010-03-01 00:00:00.000,United Kingdom,36,24,261,16124.33,4,5,5
17793.0,2011-11-01 00:00:00.000,United Kingdom,1,24,58,323.04,4,3,2
15532.0,2010-06-01 00:00:00.000,United Kingdom,12,24,634,3708.05,4,5,5
15058.0,2010-02-01 00:00:00.000,United Kingdom,17,24,358,3377.18,4,5,5
15781.0,2011-02-01 00:00:00.000,United Kingdom,4,24,21,333.56,4,2,2
14953.0,2010-09-01 00:00:00.000,United Kingdom,5,24,260,1005.37,4,5,3
12642.0,2011-08-01 00:00:00.000,Germany,3,24,47,1013.26,4,3,3
16504.0,2011-11-01 00:00:00.000,United Kingdom,1,24,86,484.38,4,4,2
13577.0,2009-12-01 00:00:00.000,United Kingdom,14,24,174,3346.62,4,4,5
12374.0,2010-04-01 00:00:00.000,Austria,4,24,83,2989.22,4,4,5
13835.0,2010-03-01 00:00:00.000,United Kingdom,8,24,73,1044.82,4,3,3
16519.0,2010-03-01 00:00:00.000,United Kingdom,4,24,42,556.26,4,3,2
17235.0,2010-06-01 00:00:00.000,United Kingdom,8,24,99,1904.88,4,4,4
16478.0,2011-10-01 00:00:00.000,United Kingdom,3,24,17,331.00,4,2,2
15050.0,2010-08-01 00:00:00.000,United Kingdom,7,24,158,4138.87,4,4,5
15660.0,2010-02-01 00:00:00.000,United Kingdom,18,24,165,2764.14,4,4,4
14680.0,2009-12-01 00:00:00.000,United Kingdom,87,24,1458,54801.34,4,5,5
15981.0,2010-03-01 00:00:00.000,United Kingdom,27,24,295,9268.07,4,5,5
16878.0,2011-09-01 00:00:00.000,United Kingdom,2,24,6,0.00,4,1,1
16341.0,2010-04-01 00:00:00.000,United Kingdom,10,24,169,3832.29,4,4,5
16423.0,2011-11-01 00:00:00.000,United Kingdom,1,24,18,346.12,4,2,2
15419.0,2011-11-01 00:00:00.000,United Kingdom,1,24,8,135.86,4,1,1
12883.0,2011-09-01 00:00:00.000,United Kingdom,4,24,42,703.47,4,3,3
17314.0,2009-12-01 00:00:00.000,United Kingdom,22,24,286,4514.70,4,5,5
15582.0,2011-05-01 00:00:00.000,United Kingdom,3,24,44,682.91,4,3,3
17510.0,2010-10-01 00:00:00.000,United Kingdom,2,24,35,514.56,4,2,2
15758.0,2011-11-01 00:00:00.000,United Kingdom,1,24,9,205.25,4,1,1
13632.0,2010-04-01 00:00:00.000,United Kingdom,10,24,224,3634.70,4,5,5
13735.0,2009-12-01 00:00:00.000,United Kingdom,22,24,683,9472.81,4,5,5
13692.0,2010-10-01 00:00:00.000,United Kingdom,8,24,99,3016.45,4,4,5
13455.0,2009-12-01 00:00:00.000,United Kingdom,11,24,164,2773.82,4,4,4
17974.0,2010-10-01 00:00:00.000,United Kingdom,6,24,403,1858.06,4,5,4
17777.0,2011-08-01 00:00:00.000,United Kingdom,3,24,194,665.86,4,5,3
14533.0,2010-04-01 00:00:00.000,United Kingdom,15,24,94,3185.12,4,4,5
13846.0,2010-11-01 00:00:00.000,United Kingdom,5,24,84,1290.34,4,4,4
15524.0,2010-04-01 00:00:00.000,United Kingdom,2,24,9,591.40,4,1,3
14715.0,2010-01-01 00:00:00.000,United Kingdom,8,24,138,1840.45,4,4,4
12676.0,2010-08-01 00:00:00.000,Sweden,12,24,108,2773.09,4,4,4
18259.0,2009-12-01 00:00:00.000,United Kingdom,7,24,92,4318.20,4,4,5
14725.0,2010-06-01 00:00:00.000,United Kingdom,5,24,107,1264.84,4,4,4
13058.0,2011-07-01 00:00:00.000,United Kingdom,3,24,8,271.40,4,1,2
18043.0,2010-12-01 00:00:00.000,United Kingdom,3,24,187,875.97,4,5,3
13236.0,2011-08-01 00:00:00.000,United Kingdom,3,24,39,727.27,4,3,3
14666.0,2011-11-01 00:00:00.000,United Kingdom,1,23,14,195.25,4,1,1
14714.0,2010-01-01 00:00:00.000,United Kingdom,7,23,98,896.40,4,4,3
14522.0,2010-01-01 00:00:00.000,United Kingdom,8,23,46,1758.62,4,3,4
17564.0,2011-09-01 00:00:00.000,United Kingdom,3,23,49,454.01,4,3,2
13066.0,2011-11-01 00:00:00.000,United Kingdom,3,23,49,430.90,4,3,2
17153.0,2011-11-01 00:00:00.000,United Kingdom,1,23,14,213.78,4,1,1
17220.0,2010-01-01 00:00:00.000,United Kingdom,21,23,681,4481.75,4,5,5
17521.0,2010-10-01 00:00:00.000,United Kingdom,6,23,79,1276.81,4,4,4
16557.0,2011-07-01 00:00:00.000,United Kingdom,2,23,11,281.85,4,1,2
15955.0,2010-02-01 00:00:00.000,United Kingdom,25,23,368,8622.61,4,5,5
12415.0,2010-06-01 00:00:00.000,Australia,33,23,990,143269.29,4,5,5
18123.0,2010-07-01 00:00:00.000,United Kingdom,3,23,59,684.59,4,3,3
13614.0,2010-06-01 00:00:00.000,United Kingdom,6,23,271,2359.19,4,5,4
15720.0,2010-06-01 00:00:00.000,United Kingdom,2,23,155,741.92,4,4,3
14544.0,2010-08-01 00:00:00.000,United Kingdom,3,23,192,2982.43,4,5,5
18181.0,2009-12-01 00:00:00.000,United Kingdom,7,23,184,1184.21,4,5,3
15556.0,2011-11-01 00:00:00.000,United Kingdom,1,23,31,279.77,4,2,2
15679.0,2011-06-01 00:00:00.000,United Kingdom,4,23,110,781.28,4,4,3
17357.0,2011-11-01 00:00:00.000,United Kingdom,2,23,45,388.14,4,3,2
12933.0,2009-12-01 00:00:00.000,United Kingdom,11,23,300,1627.28,4,5,4
12890.0,2010-11-01 00:00:00.000,United Kingdom,2,23,139,717.27,4,4,3
13449.0,2011-11-01 00:00:00.000,United Kingdom,1,23,19,291.88,4,2,2
13816.0,2011-10-01 00:00:00.000,Germany,4,23,33,555.04,4,2,2
15269.0,2010-11-01 00:00:00.000,United Kingdom,3,23,35,1225.36,4,2,4
17549.0,2011-10-01 00:00:00.000,United Kingdom,2,23,6,148.86,4,1,1
16245.0,2011-03-01 00:00:00.000,United Kingdom,5,23,93,1352.36,4,4,4
14057.0,2009-12-01 00:00:00.000,United Kingdom,23,23,461,8338.28,4,5,5
16008.0,2010-03-01 00:00:00.000,United Kingdom,15,23,254,5384.13,4,5,5
14286.0,2009-12-01 00:00:00.000,United Kingdom,12,23,510,8396.70,4,5,5
17198.0,2010-12-01 00:00:00.000,United Kingdom,3,23,173,1213.88,4,4,4
15584.0,2010-02-01 00:00:00.000,United Kingdom,7,23,226,1275.00,4,5,4
15110.0,2010-08-01 00:00:00.000,United Kingdom,9,23,58,1480.00,4,3,4
17377.0,2009-12-01 00:00:00.000,United Kingdom,91,23,1796,17851.41,4,5,5
18246.0,2010-04-01 00:00:00.000,United Kingdom,3,23,5,758.82,4,1,3
12640.0,2011-09-01 00:00:00.000,France,3,23,53,1174.58,4,3,3
12731.0,2010-03-01 00:00:00.000,France,19,23,396,25673.21,4,5,5
16855.0,2011-10-01 00:00:00.000,United Kingdom,2,23,19,328.40,4,2,2
16916.0,2010-10-01 00:00:00.000,United Kingdom,4,23,264,1123.40,4,5,3
15900.0,2010-05-01 00:00:00.000,United Kingdom,5,23,131,890.50,4,4,3
14507.0,2009-12-01 00:00:00.000,United Kingdom,14,23,277,3172.49,4,5,5
16469.0,2010-07-01 00:00:00.000,United Kingdom,5,23,205,828.91,4,5,3
16669.0,2010-03-01 00:00:00.000,United Kingdom,5,23,162,226.14,4,4,1
17680.0,2010-07-01 00:00:00.000,United Kingdom,4,23,21,462.50,4,2,2
13575.0,2011-06-01 00:00:00.000,United Kingdom,5,22,46,732.07,4,3,3
13926.0,2011-11-01 00:00:00.000,United Kingdom,1,22,11,223.85,4,1,1
13285.0,2010-03-01 00:00:00.000,United Kingdom,6,22,231,3364.59,4,5,5
